Opp,Position_Filter,Player,team,Rk,G,Date,Age,Tm,Unnamed: 7,Unnamed: 9,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Points_Running_Avg,Rebounds_Running_Avg,Assists_Running_Avg,Steals_Running_Avg,Blocks_Running_Avg,Points_Diff,Rebounds_Diff,Assists_Diff,Steals_Diff,Blocks_Diff,Position
ATL,C,"['Nikola Vučević', 'Nikola Vučević', 'Nikola Vučević', 'Nikola Vučević', 'Nikola Jokić', 'Nikola Jokić', 'Myles Turner', 'Bam Adebayo', 'Bam Adebayo', 'Bam Adebayo', 'Bam Adebayo', 'Brook Lopez', 'Brook Lopez', 'Brook Lopez', 'Brook Lopez', 'Wendell Carter Jr.', 'Joel Embiid', 'Joel Embiid', 'Joel Embiid', 'Domantas Sabonis', 'Domantas Sabonis', 'Kristaps Porziņģis', 'Kristaps Porziņģis']","['CHI', 'CHI', 'CHI', 'CHI', 'DEN', 'DEN', 'IND', 'MIA', 'MIA', 'MIA', 'MIA', 'MIL', 'MIL', 'MIL', 'MIL', 'ORL', 'PHI', 'PHI', 'PHI', 'SAC', 'SAC', 'WAS', 'WAS']","[26, 31, 46, 79, 22, 53, 35, 21, 45, 65, 66, 5, 10, 13, 41, 2, 12, 13, 21, 17, 37, 66, 67]","[26.0, 31.0, 46.0, 79.0, 19.0, 46.0, 29.0, 19.0, 40.0, 60.0, 61.0, 5.0, 10.0, 13.0, 40.0, 2.0, 8.0, 9.0, 13.0, 17.0, 36.0, 56.0, 57.0]","['2022-12-11', '2022-12-21', '2023-01-23', '2023-04-04', '2022-12-02', '2023-02-04', '2022-12-27', '2022-11-27', '2023-01-16', '2023-03-04', '2023-03-06', '2022-10-29', '2022-11-07', '2022-11-14', '2023-01-11', '2022-10-21', '2022-11-10', '2022-11-12', '2022-11-28', '2022-11-23', '2023-01-04', '2023-03-08', '2023-03-10']","['32-048', '32-058', '32-091', '32-162', '27-286', '27-350', '26-278', '25-132', '25-182', '25-229', '25-231', '34-211', '34-220', '34-227', '34-285', '23-188', '28-239', '28-241', '28-257', '26-204', '26-246', '27-218', '27-220']","['CHI', 'CHI', 'CHI', 'CHI', 'DEN', 'DEN', 'IND', 'MIA', 'MIA', 'MIA', 'MIA', 'MIL', 'MIL', 'MIL', 'MIL', 'ORL', 'PHI', 'PHI', 'PHI', 'SAC', 'SAC', 'WAS', 'WAS']","['@', '@', nan, nan, '@', nan, nan, '@', '@', nan, nan, nan, '@', nan, '@', '@', '@', nan, nan, '@', nan, nan, nan]","['L (-1)', 'W (+2)', 'W (+11)', 'L (-18)', 'L (-8)', 'W (+20)', 'W (+15)', 'W (+8)', 'L (-8)', 'W (+8)', 'W (+2)', 'W (+8)', 'L (-19)', 'L (-15)', 'W (+9)', 'L (-10)', 'L (-9)', 'W (+12)', 'W (+3)', 'L (-9)', 'L (-3)', 'L (-2)', 'L (-7)']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['36:37', '33:08', '38:47', '34:04', '35:04', '34:20', '24:54', '33:42', '36:10', '35:32', '36:05', '34:00', '27:50', '33:06', '32:10', '32:57', '31:45', '40:01', '35:29', '34:12', '39:30', '37:49', '31:53']","[6.0, 8.0, 6.0, 8.0, 10.0, 5.0, 6.0, 13.0, 9.0, 10.0, 5.0, 8.0, 4.0, 3.0, 8.0, 4.0, 9.0, 14.0, 9.0, 6.0, 7.0, 17.0, 8.0]","[11.0, 17.0, 14.0, 15.0, 15.0, 8.0, 11.0, 20.0, 19.0, 12.0, 9.0, 12.0, 9.0, 8.0, 13.0, 13.0, 18.0, 25.0, 18.0, 11.0, 13.0, 22.0, 18.0]","[0.545, 0.471, 0.429, 0.533, 0.667, 0.625, 0.545, 0.65, 0.474, 0.833, 0.556, 0.667, 0.444, 0.375, 0.615, 0.308, 0.5, 0.56, 0.5, 0.545, 0.538, 0.773, 0.444]","[1.0, 2.0, 1.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 3.0, 0.0, 4.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 7.0, 3.0]","[2.0, 7.0, 5.0, 2.0, 6.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 8.0, 7.0, 4.0, 6.0, 7.0, 3.0, 6.0, 1.0, 1.0, 0.0, 10.0, 7.0]","[0.5, 0.286, 0.2, 0.0, 0.5, 0.0, 0.0, nan, nan, nan, nan, 0.625, 0.429, 0.0, 0.667, 0.0, 0.0, 0.167, 0.0, 0.0, nan, 0.7, 0.429]","[0.0, 2.0, 1.0, 3.0, 1.0, 4.0, 6.0, 6.0, 2.0, 10.0, 6.0, 0.0, 0.0, 6.0, 0.0, 6.0, 8.0, 13.0, 12.0, 3.0, 6.0, 2.0, 3.0]","[0.0, 2.0, 2.0, 3.0, 4.0, 5.0, 8.0, 6.0, 2.0, 12.0, 6.0, 0.0, 0.0, 7.0, 1.0, 7.0, 10.0, 16.0, 13.0, 4.0, 8.0, 3.0, 5.0]","[nan, 1.0, 0.5, 1.0, 0.25, 0.8, 0.75, 1.0, 1.0, 0.833, 1.0, nan, nan, 0.857, 0.0, 0.857, 0.8, 0.813, 0.923, 0.75, 0.75, 0.667, 0.6]","[2.0, 2.0, 6.0, 2.0, 1.0, 3.0, 2.0, 1.0, 6.0, 3.0, 0.0, 1.0, 1.0, 1.0, 4.0, 1.0, 0.0, 0.0, 1.0, 1.0, 4.0, 0.0, 0.0]","[6.0, 5.0, 11.0, 8.0, 9.0, 15.0, 4.0, 7.0, 7.0, 8.0, 6.0, 5.0, 1.0, 4.0, 8.0, 7.0, 13.0, 10.0, 7.0, 12.0, 10.0, 5.0, 9.0]","[8.0, 7.0, 17.0, 10.0, 10.0, 18.0, 6.0, 8.0, 13.0, 11.0, 6.0, 6.0, 2.0, 5.0, 12.0, 8.0, 13.0, 10.0, 8.0, 13.0, 14.0, 5.0, 9.0]","[1.0, 2.0, 7.0, 3.0, 8.0, 10.0, 1.0, 1.0, 5.0, 5.0, 5.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 6.0, 7.0, 7.0, 8.0, 5.0, 0.0]","[2.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 3.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 1.0, 1.0, 3.0, 2.0, 1.0, 2.0, 2.0, 0.0, 2.0, 0.0, 1.0, 2.0, 2.0, 0.0, 1.0, 0.0, 2.0]","[0.0, 0.0, 1.0, 1.0, 2.0, 5.0, 1.0, 3.0, 3.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 2.0, 8.0, 4.0, 4.0, 3.0, 4.0, 1.0, 2.0]","[0.0, 1.0, 1.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 4.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 5.0, 2.0, 1.0, 4.0, 5.0, 4.0]","[13.0, 20.0, 14.0, 19.0, 24.0, 14.0, 18.0, 32.0, 20.0, 30.0, 16.0, 21.0, 11.0, 12.0, 20.0, 14.0, 26.0, 42.0, 30.0, 15.0, 20.0, 43.0, 22.0]","[13.6, 16.9, 18.2, 16.2, 23.5, 19.8, 14.1, 23.6, 21.0, 32.0, 17.1, 18.6, 6.9, 8.0, 20.2, 6.7, 12.2, 33.5, 26.9, 16.1, 21.4, 36.0, 13.3]","[-3.0, -13.0, 19.0, -19.0, -8.0, 20.0, 10.0, 1.0, 6.0, 16.0, -1.0, 16.0, -18.0, -3.0, 4.0, -12.0, 10.0, 22.0, 4.0, -4.0, -5.0, 8.0, 2.0]","[16.192, 16.806, 17.391, 17.696, 22.737, 24.804, 16.207, 20.526, 21.425, 21.317, 21.23, 13.6, 14.6, 15.462, 14.675, 12.5, 27.75, 29.333, 32.077, 16.882, 18.722, 23.214, 23.193]","[10.731, 10.387, 11.152, 11.076, 9.789, 11.283, 7.828, 9.421, 10.125, 9.7, 9.639, 6.4, 6.1, 6.308, 6.625, 9.5, 10.0, 10.0, 9.923, 11.176, 12.444, 8.536, 8.544]","[2.808, 2.935, 3.283, 3.253, 8.895, 10.109, 1.414, 3.211, 3.1, 3.25, 3.279, 1.2, 0.9, 1.0, 1.2, 2.5, 3.375, 3.667, 4.769, 6.176, 6.722, 2.643, 2.596]","[0.615, 0.645, 0.674, 0.722, 1.263, 1.348, 0.621, 1.0, 1.1, 1.2, 1.23, 0.8, 0.6, 0.615, 0.55, 0.5, 0.375, 0.556, 0.923, 0.824, 0.806, 0.839, 0.842]","[0.769, 0.774, 0.848, 0.722, 0.579, 0.652, 2.034, 0.842, 0.875, 0.817, 0.82, 3.6, 2.5, 2.462, 2.575, 0.5, 1.125, 1.222, 1.769, 0.412, 0.472, 1.5, 1.509]","[-3.192, 3.194, -3.391, 1.304, 1.263, -10.804, 1.793, 11.474, -1.425, 8.683, -5.23, 7.4, -3.6, -3.462, 5.325, 1.5, -1.75, 12.667, -2.077, -1.882, 1.278, 19.786, -1.193]","[-2.731, -3.387, 5.848, -1.076, 0.211, 6.717, -1.828, -1.421, 2.875, 1.3, -3.639, -0.4, -4.1, -1.308, 5.375, -1.5, 3.0, 0.0, -1.923, 1.824, 1.556, -3.536, 0.456]","[-1.808, -0.935, 3.717, -0.253, -0.895, -0.109, -0.414, -2.211, 1.9, 1.75, 1.721, -1.2, -0.9, 0.0, -0.2, -0.5, -1.375, 2.333, 2.231, 0.824, 1.278, 2.357, -2.596]","[1.385, 0.355, 0.326, -0.722, -0.263, -0.348, -0.621, -1.0, 1.9, -0.2, 1.77, 0.2, -0.6, -0.615, 0.45, -0.5, -0.375, 1.444, 1.077, 0.176, 1.194, -0.839, 0.158]","[-0.769, 0.226, -0.848, -0.722, -0.579, 1.348, -1.034, 0.158, 2.125, 1.183, 0.18, -1.6, -0.5, -2.462, -0.575, -0.5, -0.125, 0.778, 0.231, -0.412, 0.528, -1.5, 0.491]","['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']"
