Player,team,Rk,G,Date,Age,Tm,Place,Opp,Outcome,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Points_Running_Avg,Rebounds_Running_Avg,Assists_Running_Avg,Steals_Running_Avg,Blocks_Running_Avg,Points_Diff,Rebounds_Diff,Assists_Diff,Steals_Diff,Blocks_Diff
Derrick White,BOS,8,6.0,2023-11-10,29-131,BOS,,BRK,W (+14),1,26:49,4.0,10.0,0.4,2.0,5.0,0.4,1.0,2.0,0.5,0.0,4.0,4.0,5.0,0.0,1.0,0.0,2.0,11.0,9.8,1.0,15.5,4.0,4.5,1.167,1.167,-4.5,0.0,0.5,-1.167,-0.167
Derrick White,BOS,9,7.0,2023-11-11,29-132,BOS,,TOR,W (+23),1,25:32,2.0,5.0,0.4,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,5.0,0.0,1.0,0.0,2.0,4.0,5.5,20.0,13.857,4.0,4.571,1.0,1.143,-9.857,0.0,0.429,-1.0,-0.143
Derrick White,BOS,10,8.0,2023-11-13,29-134,BOS,,NYK,W (+16),1,31:10,1.0,7.0,0.143,1.0,3.0,0.333,0.0,0.0,,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,2.2,14.0,12.5,3.75,4.5,1.0,1.125,-9.5,-1.75,-0.5,0.0,-0.125
Derrick White,BOS,11,9.0,2023-11-15,29-136,BOS,Away,PHI,W (+10),1,35:58,7.0,12.0,0.583,4.0,8.0,0.5,9.0,10.0,0.9,0.0,3.0,3.0,5.0,1.0,0.0,2.0,3.0,27.0,23.2,3.0,14.111,3.667,4.556,1.0,1.0,12.889,-0.667,0.444,0.0,-1.0
Derrick White,BOS,12,10.0,2023-11-17,29-138,BOS,Away,TOR,W (+3),1,34:16,4.0,10.0,0.4,3.0,8.0,0.375,2.0,2.0,1.0,0.0,4.0,4.0,5.0,0.0,0.0,1.0,1.0,13.0,10.9,-1.0,14.0,3.7,4.6,0.9,0.9,-1.0,0.3,0.4,-0.9,-0.9
Derrick White,BOS,13,11.0,2023-11-19,29-140,BOS,Away,MEM,W (+2),1,34:08,3.0,9.0,0.333,2.0,5.0,0.4,2.0,2.0,1.0,1.0,2.0,3.0,4.0,0.0,1.0,2.0,2.0,10.0,6.9,1.0,13.636,3.636,4.545,0.818,0.909,-3.636,-0.636,-0.545,-0.818,0.091
Derrick White,BOS,15,12.0,2023-11-22,29-143,BOS,,MIL,W (+3),1,35:22,5.0,9.0,0.556,3.0,6.0,0.5,0.0,0.0,,0.0,4.0,4.0,5.0,1.0,1.0,6.0,1.0,13.0,8.7,-3.0,13.583,3.667,4.583,0.833,0.917,-0.583,0.333,0.417,0.167,0.083
Derrick White,BOS,16,13.0,2023-11-24,29-145,BOS,Away,ORL,L (-17),1,37:24,3.0,9.0,0.333,1.0,5.0,0.2,9.0,12.0,0.75,0.0,5.0,5.0,4.0,1.0,1.0,3.0,1.0,16.0,12.3,-6.0,13.769,3.769,4.538,0.846,0.923,2.231,1.231,-0.538,0.154,0.077
Derrick White,BOS,17,14.0,2023-11-26,29-147,BOS,,ATL,W (+10),1,37:29,5.0,13.0,0.385,0.0,6.0,0.0,5.0,5.0,1.0,2.0,2.0,4.0,11.0,3.0,0.0,3.0,5.0,15.0,15.6,29.0,13.857,3.786,5.0,1.0,0.857,1.143,0.214,6.0,2.0,-0.857
Derrick White,BOS,18,15.0,2023-11-28,29-149,BOS,,CHI,W (+27),1,28:30,5.0,7.0,0.714,2.0,3.0,0.667,2.0,2.0,1.0,0.0,3.0,3.0,7.0,2.0,0.0,0.0,4.0,14.0,17.3,15.0,13.867,3.733,5.133,1.067,0.8,0.133,-0.733,1.867,0.933,-0.8
Derrick White,BOS,19,16.0,2023-12-01,29-152,BOS,,PHI,W (+6),1,32:03,5.0,11.0,0.455,3.0,4.0,0.75,8.0,8.0,1.0,1.0,5.0,6.0,5.0,1.0,1.0,1.0,2.0,21.0,20.9,20.0,14.312,3.875,5.125,1.062,0.812,6.688,2.125,-0.125,-0.062,0.188
Derrick White,BOS,20,17.0,2023-12-04,29-155,BOS,Away,IND,L (-10),1,35:58,7.0,16.0,0.438,2.0,9.0,0.222,2.0,2.0,1.0,0.0,4.0,4.0,8.0,1.0,1.0,5.0,4.0,18.0,11.5,-4.0,14.529,3.882,5.294,1.059,0.824,3.471,0.118,2.706,-0.059,0.176
Derrick White,BOS,21,18.0,2023-12-08,29-159,BOS,,NYK,W (+10),1,31:38,10.0,16.0,0.625,6.0,10.0,0.6,4.0,4.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,0.0,4.0,30.0,28.4,21.0,15.389,3.833,5.167,1.111,0.889,14.611,-0.833,-2.167,0.889,1.111
Derrick White,BOS,22,19.0,2023-12-12,29-163,BOS,,CLE,W (+7),1,36:55,5.0,9.0,0.556,5.0,8.0,0.625,2.0,2.0,1.0,0.0,4.0,4.0,4.0,1.0,2.0,1.0,3.0,17.0,16.9,-6.0,15.474,3.842,5.105,1.105,0.947,1.526,0.158,-1.105,-0.105,1.053
Derrick White,BOS,23,20.0,2023-12-14,29-165,BOS,,CLE,W (+9),1,35:10,5.0,10.0,0.5,2.0,4.0,0.5,2.0,2.0,1.0,2.0,3.0,5.0,3.0,3.0,0.0,3.0,0.0,14.0,13.4,9.0,15.4,3.9,5.0,1.2,0.9,-1.4,1.1,-2.0,1.8,-0.9
Derrick White,BOS,24,21.0,2023-12-15,29-166,BOS,,ORL,W (+17),1,30:08,7.0,15.0,0.467,3.0,7.0,0.429,2.0,2.0,1.0,1.0,3.0,4.0,8.0,4.0,1.0,1.0,0.0,19.0,22.2,13.0,15.571,3.905,5.143,1.333,0.905,3.429,0.095,2.857,2.667,0.095
Derrick White,BOS,25,22.0,2023-12-17,29-168,BOS,,ORL,W (+17),1,27:23,4.0,9.0,0.444,1.0,5.0,0.2,1.0,1.0,1.0,0.0,5.0,5.0,4.0,1.0,3.0,2.0,1.0,10.0,10.3,7.0,15.318,3.955,5.091,1.318,1.0,-5.318,1.045,-1.091,-0.318,2.0
Derrick White,BOS,26,23.0,2023-12-19,29-170,BOS,Away,GSW,L (-6),1,40:12,11.0,24.0,0.458,7.0,18.0,0.389,1.0,2.0,0.5,2.0,5.0,7.0,3.0,0.0,3.0,0.0,2.0,30.0,23.5,-1.0,15.957,4.087,5.0,1.261,1.087,14.043,2.913,-2.0,-1.261,1.913
Derrick White,BOS,27,24.0,2023-12-20,29-171,BOS,Away,SAC,W (+25),1,29:19,10.0,13.0,0.769,6.0,9.0,0.667,2.0,3.0,0.667,1.0,1.0,2.0,7.0,1.0,3.0,1.0,1.0,28.0,30.1,16.0,16.458,4.0,5.083,1.25,1.167,11.542,-2.0,1.917,-0.25,1.833
Derrick White,BOS,28,25.0,2023-12-23,29-174,BOS,Away,LAC,W (+37),1,28:34,5.0,12.0,0.417,3.0,10.0,0.3,5.0,5.0,1.0,0.0,3.0,3.0,3.0,0.0,3.0,2.0,2.0,18.0,13.9,27.0,16.52,3.96,5.0,1.2,1.24,1.48,-0.96,-2.0,-1.2,1.76
Derrick White,BOS,29,26.0,2023-12-25,29-176,BOS,Away,LAL,W (+11),1,35:18,8.0,13.0,0.615,2.0,4.0,0.5,0.0,0.0,,0.0,2.0,2.0,11.0,2.0,2.0,2.0,3.0,18.0,20.6,16.0,16.577,3.885,5.231,1.231,1.269,1.423,-1.885,5.769,0.769,0.731
Derrick White,BOS,30,27.0,2023-12-28,29-179,BOS,,DET,W (+6),1,37:39,9.0,15.0,0.6,2.0,4.0,0.5,3.0,3.0,1.0,1.0,3.0,4.0,5.0,0.0,2.0,2.0,1.0,23.0,20.2,8.0,16.815,3.889,5.222,1.185,1.296,6.185,0.111,-0.222,-1.185,0.704
Derrick White,BOS,31,28.0,2023-12-29,29-180,BOS,,TOR,W (+2),1,35:40,5.0,19.0,0.263,2.0,10.0,0.2,9.0,9.0,1.0,1.0,4.0,5.0,7.0,3.0,2.0,3.0,2.0,21.0,17.1,7.0,16.964,3.929,5.286,1.25,1.321,4.036,1.071,1.714,1.75,0.679
Derrick White,BOS,32,29.0,2023-12-31,29-182,BOS,Away,SAS,W (+33),1,25:44,7.0,11.0,0.636,3.0,6.0,0.5,0.0,0.0,,1.0,2.0,3.0,5.0,0.0,0.0,0.0,1.0,17.0,16.5,24.0,16.966,3.897,5.276,1.207,1.276,0.034,-0.897,-0.276,-1.207,-1.276
Derrick White,BOS,33,30.0,2024-01-02,29-184,BOS,Away,OKC,L (-4),1,28:30,7.0,12.0,0.583,5.0,9.0,0.556,0.0,0.0,,0.0,5.0,5.0,6.0,1.0,1.0,2.0,4.0,19.0,17.2,5.0,17.033,3.933,5.3,1.2,1.267,1.967,1.067,0.7,-0.2,-0.267
Derrick White,BOS,34,31.0,2024-01-05,29-187,BOS,,UTA,W (+29),1,26:12,3.0,9.0,0.333,2.0,7.0,0.286,2.0,2.0,1.0,0.0,7.0,7.0,3.0,1.0,1.0,0.0,2.0,10.0,10.0,19.0,16.806,4.032,5.226,1.194,1.258,-6.806,2.968,-2.226,-0.194,-0.258
Derrick White,BOS,35,32.0,2024-01-06,29-188,BOS,Away,IND,W (+17),1,24:11,3.0,6.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.0,5.0,5.0,2.0,0.0,1.0,4.0,5.0,7.0,1.6,20.0,16.5,4.062,5.125,1.156,1.25,-9.5,0.938,-3.125,-1.156,-0.25
Derrick White,BOS,36,33.0,2024-01-08,29-190,BOS,Away,IND,L (-2),1,35:57,4.0,16.0,0.25,2.0,8.0,0.25,3.0,3.0,1.0,0.0,4.0,4.0,6.0,0.0,2.0,1.0,3.0,13.0,8.0,-2.0,16.394,4.061,5.152,1.121,1.273,-3.394,-0.061,0.848,-1.121,0.727
Derrick White,BOS,37,34.0,2024-01-10,29-192,BOS,,MIN,W (+7),1,43:24,3.0,11.0,0.273,1.0,5.0,0.2,2.0,2.0,1.0,2.0,4.0,6.0,6.0,0.0,0.0,2.0,5.0,9.0,5.3,11.0,16.176,4.118,5.176,1.088,1.235,-7.176,1.882,0.824,-1.088,-1.235
Derrick White,BOS,38,35.0,2024-01-11,29-193,BOS,Away,MIL,L (-33),1,17:30,1.0,4.0,0.25,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.1,-14.0,15.771,4.029,5.029,1.057,1.2,-13.771,-3.029,-5.029,-1.057,-1.2
Derrick White,BOS,39,36.0,2024-01-13,29-195,BOS,,HOU,W (+32),1,25:15,5.0,9.0,0.556,3.0,5.0,0.6,0.0,0.0,,1.0,2.0,3.0,5.0,2.0,0.0,0.0,1.0,13.0,15.1,29.0,15.694,4.0,5.028,1.083,1.167,-2.694,-1.0,-0.028,0.917,-1.167
Derrick White,BOS,40,37.0,2024-01-15,29-197,BOS,Away,TOR,W (+9),1,37:00,7.0,18.0,0.389,5.0,11.0,0.455,3.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,22.0,10.1,-8.0,15.865,3.946,4.919,1.054,1.135,6.135,-1.946,-3.919,-1.054,-1.135
Derrick White,BOS,42,38.0,2024-01-19,29-201,BOS,,DEN,L (-2),1,35:39,9.0,18.0,0.5,5.0,12.0,0.417,1.0,1.0,1.0,1.0,2.0,3.0,5.0,2.0,1.0,1.0,3.0,24.0,20.3,-2.0,16.079,3.921,4.921,1.079,1.132,7.921,-0.921,0.079,0.921,-0.132
Derrick White,BOS,43,39.0,2024-01-21,29-203,BOS,Away,HOU,W (+9),1,35:43,9.0,19.0,0.474,3.0,8.0,0.375,0.0,0.0,,2.0,9.0,11.0,3.0,0.0,2.0,3.0,2.0,21.0,15.1,13.0,16.205,4.103,4.872,1.051,1.154,4.795,6.897,-1.872,-1.051,0.846
Derrick White,BOS,44,40.0,2024-01-22,29-204,BOS,Away,DAL,W (+9),1,34:29,2.0,12.0,0.167,1.0,7.0,0.143,1.0,2.0,0.5,0.0,4.0,4.0,1.0,2.0,1.0,1.0,3.0,6.0,0.4,-11.0,15.95,4.1,4.775,1.075,1.15,-9.95,-0.1,-3.775,0.925,-0.15
Derrick White,BOS,45,41.0,2024-01-25,29-207,BOS,Away,MIA,W (+33),1,29:11,6.0,12.0,0.5,3.0,9.0,0.333,0.0,0.0,,2.0,4.0,6.0,6.0,0.0,2.0,1.0,0.0,15.0,16.2,24.0,15.927,4.146,4.805,1.049,1.171,-0.927,1.854,1.195,-1.049,0.829
Derrick White,BOS,46,42.0,2024-01-27,29-209,BOS,,LAC,L (-19),1,24:29,0.0,8.0,0.0,0.0,4.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,3.0,1.0,2.0,2.0,-1.3,-22.0,15.595,4.095,4.738,1.024,1.214,-13.595,-2.095,-2.738,-1.024,1.786
Derrick White,BOS,47,43.0,2024-01-29,29-211,BOS,,NOP,W (+6),1,34:55,6.0,14.0,0.429,4.0,10.0,0.4,1.0,2.0,0.5,0.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,17.0,12.2,7.0,15.628,4.023,4.721,1.023,1.209,1.372,-3.023,-0.721,-0.023,-0.209
Derrick White,BOS,48,44.0,2024-01-30,29-212,BOS,,IND,W (+5),1,35:16,8.0,16.0,0.5,4.0,7.0,0.571,4.0,4.0,1.0,0.0,2.0,2.0,5.0,1.0,1.0,0.0,2.0,24.0,21.0,-4.0,15.818,3.977,4.727,1.023,1.205,8.182,-1.977,0.273,-0.023,-0.205
Derrick White,BOS,49,45.0,2024-02-01,29-214,BOS,,LAL,L (-9),1,32:44,4.0,11.0,0.364,1.0,5.0,0.2,0.0,0.0,,1.0,3.0,4.0,6.0,0.0,2.0,2.0,3.0,9.0,6.9,-19.0,15.667,3.978,4.756,1.0,1.222,-6.667,0.022,1.244,-1.0,0.778
Derrick White,BOS,50,46.0,2024-02-04,29-217,BOS,,MEM,W (+40),1,28:04,5.0,10.0,0.5,4.0,8.0,0.5,1.0,2.0,0.5,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,15.0,13.3,27.0,15.652,3.957,4.717,1.0,1.217,-0.652,-0.957,-1.717,0.0,-0.217
Derrick White,BOS,51,47.0,2024-02-07,29-220,BOS,,ATL,W (+8),1,35:23,8.0,14.0,0.571,5.0,10.0,0.5,0.0,0.0,,1.0,5.0,6.0,7.0,1.0,1.0,2.0,2.0,21.0,20.4,0.0,15.766,4.0,4.766,1.0,1.213,5.234,2.0,2.234,0.0,-0.213
Derrick White,BOS,52,48.0,2024-02-09,29-222,BOS,,WAS,W (+4),1,33:03,2.0,6.0,0.333,0.0,4.0,0.0,0.0,0.0,,0.0,2.0,2.0,6.0,3.0,1.0,3.0,4.0,4.0,4.5,-3.0,15.521,3.958,4.792,1.042,1.208,-11.521,-1.958,1.208,1.958,-0.208
Kristaps Porziņģis,BOS,1,1.0,2023-10-25,28-084,BOS,Away,NYK,W (+4),1,37:54,8.0,15.0,0.533,5.0,9.0,0.556,9.0,10.0,0.9,1.0,7.0,8.0,0.0,0.0,4.0,1.0,4.0,30.0,25.3,13.0,30.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
Kristaps Porziņģis,BOS,2,2.0,2023-10-27,28-086,BOS,,MIA,W (+8),1,30:14,6.0,12.0,0.5,2.0,6.0,0.333,3.0,4.0,0.75,3.0,6.0,9.0,1.0,3.0,1.0,1.0,6.0,17.0,15.5,-12.0,23.5,8.5,0.5,1.5,2.5,-6.5,0.5,0.5,1.5,-1.5
Kristaps Porziņģis,BOS,3,3.0,2023-10-30,28-089,BOS,Away,WAS,W (+19),1,23:52,7.0,9.0,0.778,1.0,2.0,0.5,0.0,0.0,,0.0,6.0,6.0,3.0,0.0,1.0,2.0,2.0,15.0,13.3,30.0,20.667,7.667,1.333,1.0,2.0,-5.667,-1.667,1.667,-1.0,-1.0
Kristaps Porziņģis,BOS,4,4.0,2023-11-01,28-091,BOS,,IND,W (+51),1,27:08,3.0,7.0,0.429,1.0,3.0,0.333,6.0,6.0,1.0,1.0,5.0,6.0,2.0,0.0,0.0,2.0,3.0,13.0,9.7,27.0,18.75,7.25,1.5,0.75,1.5,-5.75,-1.25,0.5,-0.75,-1.5
Kristaps Porziņģis,BOS,5,5.0,2023-11-04,28-094,BOS,Away,BRK,W (+10),1,30:09,8.0,10.0,0.8,1.0,2.0,0.5,5.0,8.0,0.625,2.0,5.0,7.0,1.0,0.0,3.0,1.0,2.0,22.0,20.9,4.0,19.4,7.2,1.4,0.6,1.8,2.6,-0.2,-0.4,-0.6,1.2
Kristaps Porziņģis,BOS,6,6.0,2023-11-06,28-096,BOS,Away,MIN,L (-5),1,35:40,5.0,14.0,0.357,2.0,6.0,0.333,8.0,10.0,0.8,1.0,4.0,5.0,1.0,1.0,1.0,1.0,5.0,20.0,12.7,-7.0,19.5,6.833,1.333,0.667,1.667,0.5,-1.833,-0.333,0.333,-0.667
Kristaps Porziņģis,BOS,7,7.0,2023-11-08,28-098,BOS,Away,PHI,L (-3),1,31:04,10.0,19.0,0.526,2.0,6.0,0.333,7.0,8.0,0.875,4.0,2.0,6.0,3.0,0.0,1.0,0.0,4.0,29.0,23.9,8.0,20.857,6.714,1.571,0.571,1.571,8.143,-0.714,1.429,-0.571,-0.571
Kristaps Porziņģis,BOS,8,8.0,2023-11-10,28-100,BOS,,BRK,W (+14),1,24:40,2.0,4.0,0.5,0.0,2.0,0.0,5.0,5.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,9.0,8.9,20.0,19.375,6.125,1.625,0.5,1.5,-10.375,-4.125,0.375,-0.5,-0.5
Kristaps Porziņģis,BOS,9,9.0,2023-11-11,28-101,BOS,,TOR,W (+23),1,27:32,9.0,14.0,0.643,3.0,7.0,0.429,0.0,1.0,0.0,0.0,7.0,7.0,3.0,0.0,0.0,3.0,1.0,21.0,15.2,12.0,19.556,6.222,1.778,0.444,1.333,1.444,0.778,1.222,-0.444,-1.333
Kristaps Porziņģis,BOS,10,10.0,2023-11-13,28-103,BOS,,NYK,W (+16),1,33:25,7.0,11.0,0.636,3.0,6.0,0.5,4.0,4.0,1.0,1.0,5.0,6.0,3.0,0.0,1.0,1.0,5.0,21.0,18.1,19.0,19.7,6.2,1.9,0.4,1.3,1.3,-0.2,1.1,-0.4,-0.3
Kristaps Porziņģis,BOS,12,11.0,2023-11-17,28-107,BOS,Away,TOR,W (+3),1,34:53,6.0,13.0,0.462,0.0,3.0,0.0,2.0,2.0,1.0,2.0,10.0,12.0,5.0,1.0,3.0,2.0,3.0,14.0,15.1,2.0,19.182,6.727,2.182,0.455,1.455,-5.182,5.273,2.818,0.545,1.545
Kristaps Porziņģis,BOS,13,12.0,2023-11-19,28-109,BOS,Away,MEM,W (+2),1,33:32,9.0,13.0,0.692,0.0,3.0,0.0,8.0,9.0,0.889,2.0,6.0,8.0,1.0,1.0,6.0,2.0,4.0,26.0,25.6,4.0,19.75,6.833,2.083,0.5,1.833,6.25,1.167,-1.083,0.5,4.167
Kristaps Porziņģis,BOS,14,13.0,2023-11-20,28-110,BOS,Away,CHO,L (-3),1,34:25,5.0,14.0,0.357,1.0,8.0,0.125,6.0,10.0,0.6,3.0,5.0,8.0,0.0,2.0,3.0,0.0,2.0,17.0,14.5,-26.0,19.538,6.923,1.923,0.615,1.923,-2.538,1.077,-1.923,1.385,1.077
Kristaps Porziņģis,BOS,15,14.0,2023-11-22,28-112,BOS,,MIL,W (+3),1,26:44,9.0,15.0,0.6,2.0,7.0,0.286,1.0,2.0,0.5,1.0,5.0,6.0,1.0,0.0,0.0,1.0,5.0,21.0,13.6,3.0,19.643,6.857,1.857,0.571,1.786,1.357,-0.857,-0.857,-0.571,-1.786
Kristaps Porziņģis,BOS,16,15.0,2023-11-24,28-114,BOS,Away,ORL,L (-17),1,22:17,4.0,9.0,0.444,1.0,4.0,0.25,0.0,1.0,0.0,1.0,3.0,4.0,2.0,2.0,0.0,2.0,3.0,9.0,5.7,6.0,18.933,6.667,1.867,0.667,1.667,-9.933,-2.667,0.133,1.333,-1.667
Kristaps Porziņģis,BOS,21,16.0,2023-12-08,28-128,BOS,,NYK,W (+10),1,29:18,7.0,13.0,0.538,3.0,6.0,0.5,4.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,2.0,21.0,15.9,13.0,19.062,6.438,1.812,0.75,1.562,1.938,-3.438,-0.812,1.25,-1.562
Kristaps Porziņģis,BOS,22,17.0,2023-12-12,28-132,BOS,,CLE,W (+7),1,31:44,5.0,16.0,0.313,2.0,6.0,0.333,9.0,9.0,1.0,3.0,7.0,10.0,3.0,1.0,2.0,3.0,1.0,21.0,17.1,-3.0,19.176,6.647,1.882,0.765,1.588,1.824,3.353,1.118,0.235,0.412
Kristaps Porziņģis,BOS,23,18.0,2023-12-14,28-134,BOS,,CLE,W (+9),1,30:43,5.0,11.0,0.455,1.0,6.0,0.167,7.0,8.0,0.875,1.0,5.0,6.0,0.0,1.0,2.0,3.0,2.0,18.0,12.7,-1.0,19.111,6.611,1.778,0.778,1.611,-1.111,-0.611,-1.778,0.222,0.389
Kristaps Porziņģis,BOS,25,19.0,2023-12-17,28-137,BOS,,ORL,W (+17),1,28:58,6.0,12.0,0.5,2.0,4.0,0.5,1.0,1.0,1.0,1.0,9.0,10.0,0.0,1.0,1.0,4.0,2.0,15.0,9.3,4.0,18.895,6.789,1.684,0.789,1.579,-3.895,3.211,-1.684,0.211,-0.579
Kristaps Porziņģis,BOS,27,20.0,2023-12-20,28-140,BOS,Away,SAC,W (+25),1,29:13,7.0,11.0,0.636,3.0,4.0,0.75,7.0,8.0,0.875,2.0,7.0,9.0,2.0,0.0,6.0,3.0,3.0,24.0,23.6,22.0,19.15,6.9,1.7,0.75,1.8,4.85,2.1,0.3,-0.75,4.2
Kristaps Porziņģis,BOS,29,21.0,2023-12-25,28-145,BOS,Away,LAL,W (+11),1,35:18,11.0,19.0,0.579,2.0,8.0,0.25,4.0,7.0,0.571,3.0,8.0,11.0,2.0,1.0,2.0,1.0,3.0,28.0,24.0,16.0,19.571,7.095,1.714,0.762,1.81,8.429,3.905,0.286,0.238,0.19
Kristaps Porziņģis,BOS,30,22.0,2023-12-28,28-148,BOS,,DET,W (+6),1,35:53,13.0,21.0,0.619,3.0,9.0,0.333,6.0,7.0,0.857,0.0,8.0,8.0,1.0,1.0,0.0,1.0,4.0,35.0,26.6,12.0,20.273,7.136,1.682,0.773,1.727,14.727,0.864,-0.682,0.227,-1.727
Kristaps Porziņģis,BOS,32,23.0,2023-12-31,28-151,BOS,Away,SAS,W (+33),1,29:33,4.0,14.0,0.286,0.0,7.0,0.0,6.0,6.0,1.0,1.0,8.0,9.0,2.0,1.0,2.0,1.0,2.0,14.0,10.9,33.0,20.0,7.217,1.696,0.783,1.739,-6.0,1.783,0.304,0.217,0.261
Kristaps Porziņģis,BOS,33,24.0,2024-01-02,28-153,BOS,Away,OKC,L (-4),1,34:54,12.0,18.0,0.667,2.0,3.0,0.667,8.0,9.0,0.889,6.0,4.0,10.0,2.0,0.0,3.0,1.0,1.0,34.0,33.3,3.0,20.583,7.333,1.708,0.75,1.792,13.417,2.667,0.292,-0.75,1.208
Kristaps Porziņģis,BOS,34,25.0,2024-01-05,28-156,BOS,,UTA,W (+29),1,26:54,4.0,7.0,0.571,1.0,3.0,0.333,10.0,12.0,0.833,0.0,5.0,5.0,2.0,0.0,1.0,1.0,3.0,19.0,16.3,18.0,20.52,7.24,1.72,0.72,1.76,-1.52,-2.24,0.28,-0.72,-0.76
Kristaps Porziņģis,BOS,35,26.0,2024-01-06,28-157,BOS,Away,IND,W (+17),1,6:14,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,,1.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,4.0,19.808,7.077,1.654,0.731,1.731,-17.808,-4.077,-1.654,0.269,-0.731
Kristaps Porziņģis,BOS,36,27.0,2024-01-08,28-159,BOS,Away,IND,L (-2),1,37:34,6.0,13.0,0.462,1.0,4.0,0.25,6.0,7.0,0.857,2.0,3.0,5.0,7.0,0.0,3.0,1.0,2.0,19.0,19.4,1.0,19.778,7.0,1.852,0.704,1.778,-0.778,-2.0,5.148,-0.704,1.222
Kristaps Porziņģis,BOS,38,28.0,2024-01-11,28-162,BOS,Away,MIL,L (-33),1,20:56,3.0,9.0,0.333,0.0,3.0,0.0,0.0,0.0,,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,6.0,4.6,-27.0,19.286,6.821,1.929,0.714,1.75,-13.286,-4.821,2.071,0.286,-0.75
Kristaps Porziņģis,BOS,39,29.0,2024-01-13,28-164,BOS,,HOU,W (+32),1,28:07,6.0,11.0,0.545,3.0,5.0,0.6,2.0,2.0,1.0,1.0,6.0,7.0,5.0,1.0,3.0,2.0,3.0,17.0,17.6,23.0,19.207,6.828,2.034,0.724,1.793,-2.207,0.172,2.966,0.276,1.207
Kristaps Porziņģis,BOS,40,30.0,2024-01-15,28-166,BOS,Away,TOR,W (+9),1,31:53,2.0,6.0,0.333,1.0,4.0,0.25,10.0,12.0,0.833,0.0,6.0,6.0,2.0,0.0,2.0,6.0,4.0,15.0,7.8,2.0,19.067,6.8,2.033,0.7,1.8,-4.067,-0.8,-0.033,-0.7,0.2
Kristaps Porziņģis,BOS,42,31.0,2024-01-19,28-170,BOS,,DEN,L (-2),1,36:13,6.0,11.0,0.545,3.0,5.0,0.6,6.0,8.0,0.75,4.0,4.0,8.0,2.0,0.0,1.0,0.0,4.0,21.0,19.4,2.0,19.129,6.839,2.032,0.677,1.774,1.871,1.161,-0.032,-0.677,-0.774
Kristaps Porziņģis,BOS,43,32.0,2024-01-21,28-172,BOS,Away,HOU,W (+9),1,32:49,11.0,21.0,0.524,6.0,11.0,0.545,4.0,4.0,1.0,4.0,2.0,6.0,1.0,1.0,5.0,3.0,5.0,32.0,25.3,18.0,19.531,6.812,2.0,0.688,1.875,12.469,-0.812,-1.0,0.312,3.125
Kristaps Porziņģis,BOS,45,33.0,2024-01-25,28-176,BOS,Away,MIA,W (+33),1,20:37,6.0,9.0,0.667,3.0,4.0,0.75,4.0,4.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,19.0,16.6,26.0,19.515,6.727,1.97,0.667,1.818,-0.515,-2.727,-0.97,-0.667,-1.818
Kristaps Porziņģis,BOS,48,34.0,2024-01-30,28-181,BOS,,IND,W (+5),1,31:23,6.0,17.0,0.353,2.0,6.0,0.333,3.0,4.0,0.75,4.0,8.0,12.0,2.0,0.0,1.0,4.0,5.0,17.0,8.4,-7.0,19.441,6.882,1.971,0.647,1.794,-2.441,5.118,0.029,-0.647,-0.794
Kristaps Porziņģis,BOS,49,35.0,2024-02-01,28-183,BOS,,LAL,L (-9),1,29:29,7.0,15.0,0.467,1.0,7.0,0.143,2.0,2.0,1.0,1.0,6.0,7.0,3.0,1.0,5.0,3.0,1.0,17.0,15.0,-22.0,19.371,6.886,2.0,0.657,1.886,-2.371,0.114,1.0,0.343,3.114
Kristaps Porziņģis,BOS,50,36.0,2024-02-04,28-186,BOS,,MEM,W (+40),1,27:44,10.0,17.0,0.588,2.0,5.0,0.4,4.0,5.0,0.8,2.0,6.0,8.0,2.0,1.0,2.0,1.0,2.0,26.0,22.9,26.0,19.556,6.917,2.0,0.667,1.889,6.444,1.083,0.0,0.333,0.111
