Date,Player,player_assists_line,player_assists_over,player_assists_under,player_points_line,player_points_over,player_points_under,player_rebounds_line,player_rebounds_over,player_rebounds_under
2023-12-28,Tyrese Haliburton,11.5,1.69,2.14,26.5,1.87,1.87,4.5,2.3,1.6
2023-12-28,Myles Turner,,,,16.5,1.71,2.1,7.5,1.8,1.95
2023-12-28,Patrick Williams,,,,14.5,1.87,1.87,5.5,2.14,1.69
2024-01-09,Anthony Davis,3.5,2.35,1.57,28.5,1.69,2.14,13.5,1.83,1.91
2024-01-09,Austin Reaves,5.5,1.69,2.14,16.5,1.74,2.05,4.5,1.95,1.8
2024-01-09,Immanuel Quickley,4.5,1.83,1.91,17.5,1.83,1.91,3.5,1.77,2.0
2024-01-09,LeBron James,7.5,1.71,2.1,27.5,1.77,2.0,7.5,1.74,2.05
2024-01-09,Pascal Siakam,4.5,1.87,1.87,21.5,1.71,2.1,6.5,1.69,2.14
2024-01-09,RJ Barrett,2.5,1.91,1.83,17.5,1.74,2.05,4.5,1.71,2.1
2024-01-09,Scottie Barnes,5.5,1.91,1.83,19.5,1.95,1.8,8.5,1.74,2.05
2024-01-09,Cam Reddish,,,,6.5,1.77,2.0,2.5,2.05,1.74
2024-01-09,Taurean Prince,,,,9.5,1.87,1.87,2.5,1.53,2.45
2024-01-16,James Harden,8.5,1.74,2.05,16.5,1.87,1.87,5.5,2.2,1.67
2024-01-16,Kawhi Leonard,3.5,2.05,1.74,25.5,1.8,1.95,7.5,2.1,1.71
2024-01-16,Paul George,2.5,1.6,2.3,24.5,1.87,1.87,5.5,1.67,2.2
2024-01-16,Shai Gilgeous-Alexander,5.5,1.74,2.05,30.5,1.91,1.83,5.5,1.74,2.05
2024-01-07,Devin Booker,7.5,1.87,1.87,26.5,1.87,1.87,4.5,1.67,2.2
2024-01-07,Ja Morant,7.5,1.74,2.05,25.5,1.95,1.8,5.5,1.77,2.0
2024-01-13,Kyrie Irving,7.5,1.91,1.83,32.5,1.83,1.91,5.5,1.69,2.1
2024-01-03,Alperen Sengun,4.5,1.71,2.1,23.5,1.87,1.87,9.5,1.74,2.05
2024-01-03,Fred VanVleet,7.5,1.67,2.2,18.5,1.87,1.87,3.5,1.69,2.14
2024-01-03,Jalen Green,2.5,1.95,1.8,19.5,1.83,1.91,4.5,2.2,1.67
2024-01-03,Jabari Smith Jr.,,,,13.5,1.87,1.87,8.5,1.95,1.8
2024-01-11,Donte DiVincenzo,2.5,2.45,1.53,11.5,1.91,1.83,3.5,2.2,1.67
2024-01-11,Dwight Powell,2.5,1.77,2.0,7.5,1.74,2.05,6.5,1.91,1.83
2024-01-11,Isaiah Hartenstein,2.5,2.05,1.74,8.5,1.83,1.91,10.5,1.74,2.05
2024-01-11,Jalen Brunson,7.5,1.91,1.83,26.5,1.74,2.05,3.5,1.62,2.24
2024-01-11,Julius Randle,4.5,2.2,1.67,27.5,1.71,2.1,8.5,1.57,2.35
2024-01-11,Kyrie Irving,6.5,1.87,1.87,30.5,1.87,1.87,5.5,1.69,2.14
2024-01-11,Derrick Jones Jr.,,,,12.5,1.95,1.8,5.5,1.95,1.8
2024-01-11,OG Anunoby,,,,13.5,1.8,1.95,4.5,1.83,1.91
2024-01-03,Anthony Davis,3.5,2.14,1.69,29.5,1.77,2.0,12.5,1.74,2.05
2024-01-03,Bam Adebayo,4.5,2.2,1.67,22.5,1.95,1.8,10.5,1.8,1.95
2024-01-03,Jaime Jaquez Jr.,2.5,1.87,1.87,16.5,1.95,1.8,4.5,1.8,1.95
2024-01-03,Kyle Lowry,3.5,1.74,2.05,8.5,1.95,1.8,3.5,2.14,1.69
2024-01-03,LeBron James,8.5,1.8,1.95,27.5,1.87,1.87,7.5,1.91,1.83
2024-01-03,Tyler Herro,4.5,1.74,2.05,23.5,1.95,1.8,5.5,2.0,1.77
2024-01-27,Al Horford,3.5,2.3,1.6,9.5,1.8,1.95,6.5,1.69,2.14
2024-01-27,Derrick White,4.5,2.05,1.74,15.5,1.83,1.91,3.5,1.71,2.1
2024-01-27,James Harden,9.5,2.0,1.77,19.5,1.8,1.95,4.5,1.77,2.0
2024-01-27,Jaylen Brown,3.5,2.0,1.77,23.5,1.77,2.0,4.5,1.6,2.3
2024-01-27,Jayson Tatum,4.5,2.05,1.74,29.5,1.95,1.8,7.5,1.77,2.0
2024-01-27,Jrue Holiday,4.5,2.0,1.77,13.5,1.8,1.95,5.5,2.0,1.77
2024-01-27,Kawhi Leonard,3.5,1.8,1.95,26.5,1.87,1.87,6.5,1.91,1.83
2024-01-27,Mason Plumlee,,,,8.5,1.91,1.83,7.5,1.74,2.05
2024-01-27,Terance Mann,,,,7.5,1.8,1.95,2.5,1.62,2.24
2024-01-19,Jalen Suggs,2.5,2.4,1.56,11.5,1.87,1.87,3.5,1.91,1.83
2024-01-19,Joel Embiid,5.5,1.77,2.0,33.5,1.91,1.83,11.5,1.95,1.8
2024-01-19,Nicolas Batum,2.5,1.91,1.83,,,,4.5,2.24,1.62
2024-01-19,Paolo Banchero,4.5,1.67,2.2,26.5,1.71,2.1,6.5,1.71,2.1
2024-01-19,Tobias Harris,3.5,2.1,1.71,16.5,1.87,1.87,5.5,1.95,1.8
2024-01-19,Tyrese Maxey,6.5,1.71,2.1,25.5,1.87,1.87,3.5,2.2,1.67
2024-01-19,Kelly Oubre Jr.,,,,11.5,1.8,1.95,3.5,1.74,2.05
2024-01-12,Desmond Bane,6.5,1.77,2.0,27.5,1.91,1.83,5.5,2.2,1.67
2024-01-12,James Harden,9.5,1.95,1.8,15.5,1.8,1.95,4.5,1.74,2.05
2024-01-12,Kawhi Leonard,2.5,1.83,1.91,23.5,1.83,1.91,6.5,2.2,1.67
2024-01-12,Paul George,2.5,1.67,2.2,22.5,1.8,1.95,5.5,1.91,1.83
2024-01-12,Ivica Zubac,,,,11.5,1.77,2.0,10.5,2.05,1.74
2024-01-12,Jaren Jackson Jr.,,,,23.5,1.87,1.87,6.5,2.0,1.77
2024-01-12,Terance Mann,,,,8.5,1.91,1.83,2.5,1.57,2.35
2024-01-23,Brandon Ingram,6.5,1.87,1.87,20.5,1.8,1.95,4.5,1.8,1.95
2024-01-23,CJ McCollum,4.5,1.57,2.35,17.5,1.83,1.91,4.5,2.14,1.69
2024-01-23,Collin Sexton,4.5,1.87,1.87,21.5,1.87,1.87,2.5,1.87,1.87
2024-01-23,Kris Dunn,5.5,2.24,1.62,,,,2.5,1.95,1.8
2024-01-23,Zion Williamson,4.5,1.71,2.1,24.5,1.77,2.0,5.5,1.74,2.05
2024-01-23,Herbert Jones,,,,9.5,2.05,1.74,2.5,1.57,2.35
2024-01-23,Jonas Valanciunas,,,,12.5,1.95,1.8,8.5,1.87,1.87
2024-01-23,Lauri Markkanen,,,,24.5,1.77,2.0,8.5,1.62,2.24
2024-01-23,Simone Fontecchio,,,,8.5,2.05,1.74,3.5,2.3,1.6
2024-01-27,Bam Adebayo,4.5,2.14,1.69,20.5,1.91,1.83,9.5,1.69,2.14
2024-01-27,Donte DiVincenzo,2.5,2.0,1.77,12.5,1.95,1.8,3.5,1.95,1.8
2024-01-27,Isaiah Hartenstein,2.5,2.2,1.67,7.5,1.95,1.8,10.5,1.69,2.14
2024-01-27,Jalen Brunson,6.5,1.87,1.87,27.5,1.95,1.8,3.5,1.91,1.83
2024-01-27,Jimmy Butler,4.5,1.95,1.8,17.5,1.8,1.95,4.5,1.95,1.8
2024-01-27,Julius Randle,5.5,2.05,1.74,23.5,1.95,1.8,8.5,1.74,2.05
2024-01-27,Tyler Herro,3.5,2.1,1.71,18.5,1.95,1.8,4.5,1.95,1.8
2024-01-27,OG Anunoby,,,,14.5,1.8,1.95,4.5,1.8,1.95
2024-01-07,Devin Vassell,3.5,1.87,1.87,18.5,1.95,1.8,3.5,1.71,2.1
2024-01-07,Donovan Mitchell,6.5,1.8,1.95,28.5,1.91,1.83,5.5,1.87,1.87
2024-01-07,Isaac Okoro,2.5,2.24,1.62,10.5,1.91,1.83,3.5,2.0,1.77
2024-01-07,Jarrett Allen,3.5,1.95,1.8,16.5,1.8,1.95,12.5,2.05,1.74
2024-01-07,Jeremy Sochan,3.5,1.69,2.14,9.5,1.77,2.0,5.5,1.8,1.95
2024-01-07,Max Strus,3.5,1.83,1.91,14.5,1.83,1.91,4.5,1.71,2.1
2024-01-07,Victor Wembanyama,2.5,1.67,2.2,19.5,1.95,1.8,8.5,1.77,2.0
2024-01-07,Dean Wade,,,,,,,4.5,2.1,1.71
2024-01-22,Kyrie Irving,4.5,1.67,2.2,26.5,1.8,1.95,4.5,1.62,2.24
2024-01-22,Luka Doncic,8.5,1.71,2.1,31.5,1.87,1.87,7.5,1.83,1.91
2024-01-22,Dereck Lively II,,,,7.5,1.77,2.0,7.5,1.74,2.05
2024-01-22,Derrick Jones Jr.,,,,8.5,1.87,1.87,3.5,1.71,2.1
2024-01-22,Kristaps Porzingis,,,,18.5,1.87,1.87,6.5,1.74,2.05
2023-12-31,Devin Booker,7.5,1.91,1.83,26.5,1.87,1.87,4.5,1.91,1.83
2023-12-31,Franz Wagner,4.5,1.91,1.83,22.5,1.95,1.8,5.5,1.91,1.83
2023-12-31,Jusuf Nurkic,2.5,1.69,2.14,12.5,1.69,2.14,10.5,1.69,2.14
2023-12-31,Kevin Durant,6.5,1.91,1.83,25.5,1.74,2.05,6.5,1.91,1.83
2023-12-31,Paolo Banchero,4.5,2.1,1.71,23.5,1.8,1.95,7.5,2.2,1.67
2024-01-12,Alperen Sengun,4.5,1.67,2.2,24.5,1.91,1.83,9.5,1.87,1.87
2024-01-12,Bojan Bogdanovic,2.5,2.0,1.77,19.5,1.83,1.91,3.5,1.8,1.95
2024-01-12,Fred VanVleet,8.5,2.0,1.77,19.5,1.91,1.83,3.5,1.95,1.8
2024-01-12,Jaden Ivey,4.5,1.95,1.8,18.5,1.8,1.95,3.5,1.87,1.87
2024-01-12,Jalen Green,3.5,2.24,1.62,18.5,1.83,1.91,4.5,1.95,1.8
2024-01-12,Jabari Smith Jr.,,,,15.5,1.87,1.87,8.5,1.74,2.05
2024-01-12,Jalen Duren,,,,14.5,1.8,1.95,11.5,1.83,1.87
2023-12-22,Dennis Schroder,6.5,1.91,1.83,12.5,1.91,1.83,2.5,2.2,1.67
2023-12-22,Jakob Poeltl,2.5,2.35,1.57,8.5,1.8,1.95,7.5,1.91,1.83
2023-12-22,Joel Embiid,5.5,1.95,1.8,35.5,1.74,2.05,11.5,1.74,2.05
2023-12-22,OG Anunoby,2.5,1.95,1.8,12.5,1.83,1.91,3.5,1.74,2.05
2023-12-22,Pascal Siakam,4.5,2.05,1.74,21.5,1.74,2.05,6.5,1.8,1.95
2023-12-22,Scottie Barnes,5.5,2.05,1.74,21.5,1.95,1.8,7.5,1.62,2.24
2023-12-22,Tobias Harris,2.5,1.91,1.83,13.5,2.0,1.77,5.5,1.87,1.87
2023-12-22,Tyrese Maxey,6.5,1.8,1.95,26.5,1.91,1.83,3.5,2.1,1.71
2024-01-12,Aaron Gordon,2.5,1.62,2.24,13.5,1.91,1.83,5.5,1.74,2.05
2024-01-12,Jamal Murray,6.5,1.8,1.95,23.5,1.91,1.83,3.5,1.74,2.05
2024-01-12,Kentavious Caldwell-Pope,2.5,2.2,1.67,10.5,1.95,1.8,2.5,1.87,1.87
2024-01-12,Nikola Jokic,8.5,1.71,2.1,24.5,1.8,1.95,11.5,2.1,1.71
2024-01-12,Michael Porter Jr.,,,,14.5,1.8,1.95,5.5,1.69,2.14
2023-12-23,Alex Caruso,2.5,1.74,2.05,8.5,1.87,1.87,2.5,1.57,2.35
2023-12-23,Coby White,5.5,1.87,1.87,21.5,1.91,1.83,4.5,1.77,2.0
2023-12-23,Craig Porter Jr.,6.5,1.91,1.83,11.5,1.77,2.0,3.5,1.74,2.05
2023-12-23,DeMar DeRozan,5.5,1.69,2.14,23.5,1.91,1.83,4.5,2.05,1.74
2023-12-23,Isaac Okoro,2.5,1.69,2.14,10.5,2.0,1.77,4.5,2.0,1.77
2023-12-23,Jarrett Allen,2.5,2.14,1.69,15.5,1.8,1.95,9.5,1.8,1.95
2023-12-23,Max Strus,4.5,2.2,1.67,19.5,1.95,1.8,4.5,1.67,2.2
2023-12-23,Nikola Vucevic,2.5,1.62,2.24,17.5,1.8,1.95,10.5,1.74,2.05
2023-12-23,Dean Wade,,,,7.5,1.83,1.91,5.5,1.87,1.87
2023-12-23,Patrick Williams,,,,12.5,1.77,2.0,5.5,1.95,1.8
2023-12-23,Brandon Miller,2.5,1.77,2.0,17.5,1.95,1.8,4.5,2.14,1.69
2023-12-23,Gordon Hayward,4.5,2.1,1.71,14.5,1.95,1.8,3.5,1.62,2.24
2023-12-23,Miles Bridges,2.5,2.05,1.74,18.5,1.83,1.91,6.5,1.91,1.83
2023-12-23,Terry Rozier,6.5,1.77,2.0,23.5,1.87,1.87,3.5,2.05,1.74
2023-12-23,Nick Richards,,,,7.5,1.95,1.8,7.5,2.0,1.77
2024-01-24,Alperen Sengun,4.5,1.83,1.91,24.5,1.95,1.8,9.5,1.77,2.0
2024-01-24,Anfernee Simons,4.5,2.2,1.67,19.5,1.87,1.87,2.5,1.71,2.1
2024-01-24,Fred VanVleet,8.5,1.83,1.91,16.5,1.91,1.83,3.5,2.14,1.69
2024-01-24,Jalen Green,3.5,2.3,1.6,16.5,1.77,2.0,3.5,1.69,2.14
2024-01-24,Jerami Grant,2.5,2.0,1.77,19.5,1.95,1.8,3.5,2.0,1.77
2024-01-24,Malcolm Brogdon,5.5,1.83,1.91,16.5,1.87,1.87,3.5,1.8,1.95
2024-01-24,Deandre Ayton,,,,10.5,2.05,1.74,8.5,2.1,1.71
2024-01-24,Dillon Brooks,,,,11.5,1.77,2.0,3.5,1.83,1.91
2024-01-24,Jabari Smith Jr.,,,,14.5,1.8,1.95,8.5,1.8,1.95
2024-01-24,Jabari Walker,,,,10.5,1.8,1.95,7.5,1.87,1.87
2024-01-20,Bojan Bogdanovic,2.5,1.83,1.91,19.5,1.91,1.83,3.5,1.77,2.0
2024-01-20,Damian Lillard,6.5,2.05,1.74,24.5,1.83,1.91,3.5,1.67,2.2
2024-01-20,Giannis Antetokounmpo,6.5,2.0,1.77,32.5,1.95,1.8,11.5,1.87,1.87
2024-01-20,Jaden Ivey,5.5,1.95,1.8,20.5,1.8,1.95,4.5,2.2,1.67
2024-01-20,Jalen Duren,2.5,2.1,1.71,15.5,1.87,1.87,11.5,1.87,1.87
2024-01-20,Khris Middleton,6.5,2.2,1.67,15.5,1.87,1.87,3.5,1.62,2.24
2024-01-20,Killian Hayes,6.5,1.71,2.1,6.5,1.8,1.95,2.5,1.71,2.1
2024-01-20,Brook Lopez,,,,12.5,1.91,1.83,5.5,2.2,1.67
2024-01-20,Malik Beasley,,,,10.5,1.87,1.87,3.5,1.71,2.1
2023-12-29,De'Anthony Melton,3.5,1.95,1.8,14.5,1.87,1.87,4.5,1.87,1.87
2023-12-29,Tobias Harris,2.5,1.57,2.35,21.5,1.83,1.91,6.5,1.77,2.0
2023-12-29,Tyrese Maxey,6.5,1.95,1.8,27.5,1.87,1.87,3.5,1.74,2.05
2024-01-20,Alperen Sengun,4.5,1.83,1.91,23.5,1.87,1.87,9.5,2.0,1.77
2024-01-20,Collin Sexton,4.5,1.8,1.95,19.5,1.87,1.87,2.5,2.1,1.71
2024-01-20,Fred VanVleet,8.5,1.69,2.14,17.5,1.87,1.87,2.5,1.57,2.35
2024-01-20,Jalen Green,2.5,1.69,2.14,18.5,1.91,1.83,4.5,1.71,2.1
2024-01-20,Kris Dunn,4.5,1.69,2.14,,,,2.5,1.71,2.1
2024-01-20,Lauri Markkanen,2.5,2.35,1.57,24.5,1.8,1.95,8.5,1.69,2.14
2024-01-20,Dillon Brooks,,,,11.5,1.8,1.95,3.5,2.3,1.6
2024-01-20,Jabari Smith Jr.,,,,13.5,1.83,1.91,8.5,1.87,1.87
2024-01-20,John Collins,,,,11.5,1.87,1.87,5.5,1.8,1.95
2024-01-20,Simone Fontecchio,,,,8.5,1.8,1.95,3.5,1.95,1.8
2024-01-03,De'Aaron Fox,5.5,1.74,2.05,29.5,1.87,1.87,4.5,1.95,1.8
2024-01-03,Bojan Bogdanovic,2.5,1.71,2.1,18.5,1.87,1.87,3.5,1.71,2.1
2024-01-03,Cade Cunningham,8.5,2.14,1.69,23.5,1.95,1.8,4.5,2.2,1.67
2024-01-03,Collin Sexton,4.5,2.14,1.69,17.5,1.91,1.83,2.5,1.74,2.05
2024-01-03,Jaden Ivey,3.5,1.71,2.1,13.5,1.87,1.87,3.5,2.0,1.77
2024-01-03,Kris Dunn,5.5,1.91,1.83,,,,2.5,1.69,2.14
2024-01-03,Jalen Duren,,,,12.5,1.91,1.83,11.5,1.69,2.14
2024-01-03,John Collins,,,,11.5,1.91,1.83,5.5,1.77,2.0
2024-01-03,Kevin Knox,,,,9.5,1.77,2.0,3.5,1.71,2.1
2024-01-03,Lauri Markkanen,,,,22.5,1.91,1.83,7.5,1.83,1.91
2024-01-03,Simone Fontecchio,,,,11.5,1.95,1.8,3.5,1.95,1.8
2023-12-31,CJ McCollum,5.5,2.12,1.7,18.5,1.94,1.83,3.5,1.88,1.88
2023-12-31,Zion Williamson,4.5,1.83,1.94,22.5,1.8,1.98,6.5,1.78,2.0
2023-12-31,Brandon Ingram,5.5,1.93,1.85,22.5,1.9,1.87,4.5,2.08,1.72
2024-01-13,Dejounte Murray,4.5,2.0,1.77,23.5,1.87,1.87,4.5,1.62,2.24
2024-01-13,Deni Avdija,4.5,2.2,1.67,14.5,1.95,1.8,6.5,2.14,1.69
2024-01-13,Jalen Johnson,3.5,1.87,1.87,16.5,1.87,1.87,9.5,2.0,1.77
2024-01-13,Jordan Poole,4.5,1.91,1.83,19.5,1.91,1.83,2.5,1.8,1.95
2024-01-13,Kyle Kuzma,4.5,1.91,1.83,24.5,1.87,1.87,6.5,1.71,2.1
2024-01-13,Trae Young,10.5,1.95,1.8,29.5,1.91,1.83,3.5,2.1,1.71
2024-01-13,Tyus Jones,6.5,1.83,1.91,14.5,1.83,1.91,2.5,1.71,2.1
2024-01-13,Clint Capela,,,,12.5,1.95,1.8,10.5,1.91,1.83
2024-01-13,Daniel Gafford,,,,11.5,1.83,1.91,8.5,2.1,1.71
2024-01-13,Saddiq Bey,,,,13.5,1.87,1.87,6.5,1.87,1.87
2024-01-05,Deni Avdija,3.5,1.83,1.91,12.5,1.95,1.8,5.5,1.69,2.14
2024-01-05,Donovan Mitchell,6.5,1.71,2.1,29.5,1.83,1.91,5.5,2.05,1.74
2024-01-05,Isaac Okoro,2.5,1.87,1.87,10.5,1.91,1.83,3.5,2.2,1.67
2024-01-05,Jarrett Allen,3.5,1.69,2.14,18.5,1.8,1.95,13.5,1.87,1.87
2024-01-05,Jordan Poole,3.5,1.8,1.95,16.5,2.0,1.77,2.5,2.1,1.71
2024-01-05,Kyle Kuzma,3.5,1.74,2.05,22.5,1.91,1.83,5.5,1.67,2.2
2024-01-05,Max Strus,3.5,1.77,2.0,15.5,1.8,1.95,4.5,1.83,1.91
2024-01-05,Tyus Jones,5.5,1.74,2.05,12.5,2.0,1.77,2.5,1.77,2.0
2024-01-05,Daniel Gafford,,,,11.5,1.87,1.87,6.5,1.8,1.95
2024-01-05,Dean Wade,,,,,,,4.5,1.91,1.83
2023-12-22,Klay Thompson,2.5,2.0,1.77,21.5,1.95,1.8,4.5,2.2,1.67
2023-12-22,Kyle Kuzma,4.5,2.24,1.62,25.5,1.8,1.95,6.5,1.6,2.3
2023-12-22,Stephen Curry,5.5,1.67,2.2,29.5,1.74,2.05,4.5,1.57,2.35
2024-01-12,Jalen Suggs,2.5,1.87,1.87,15.5,1.91,1.83,3.5,1.74,2.05
2024-01-12,Paolo Banchero,5.5,2.0,1.77,27.5,1.83,1.91,7.5,1.74,2.05
2024-01-12,Tyler Herro,5.5,2.05,1.74,22.5,1.83,1.91,5.5,2.24,1.62
2024-01-27,De'Aaron Fox,4.5,1.67,2.2,25.5,1.95,1.8,4.5,2.1,1.71
2024-01-27,Domantas Sabonis,9.5,1.95,1.8,21.5,1.87,1.87,13.5,2.0,1.77
2024-01-27,Kevin Huerter,3.5,2.35,1.57,11.5,1.83,1.91,4.5,1.74,2.05
2024-01-27,Keegan Murray,,,,16.5,1.8,1.95,6.5,1.8,1.95
2023-12-23,Anthony Edwards,5.5,2.14,1.69,29.5,1.87,1.87,5.5,1.67,2.2
2023-12-23,De'Aaron Fox,6.5,1.87,1.87,27.5,1.74,2.05,4.5,2.14,1.69
2023-12-23,Domantas Sabonis,7.5,2.14,1.69,17.5,1.8,1.95,11.5,1.95,1.8
2023-12-23,Kevin Huerter,2.5,2.1,1.71,10.5,2.0,1.77,3.5,1.87,1.87
2023-12-23,Mike Conley,7.5,1.77,2.0,13.5,1.91,1.83,2.5,1.62,2.24
2023-12-23,Harrison Barnes,,,,10.5,1.77,2.0,3.5,1.95,1.8
2023-12-23,Jaden McDaniels,,,,13.5,1.8,1.95,3.5,1.62,2.24
2023-12-23,Keegan Murray,,,,16.5,1.83,1.91,5.5,1.8,1.95
2023-12-23,Rudy Gobert,,,,14.5,1.91,1.83,13.5,1.87,1.87
2024-01-12,Bruce Brown,3.5,2.0,1.77,13.5,1.91,1.83,4.5,2.2,1.67
2024-01-12,Dejounte Murray,4.5,1.6,2.3,23.5,1.77,2.0,4.5,1.91,1.83
2024-01-12,Jalen Johnson,3.5,1.95,1.8,16.5,1.8,1.95,8.5,1.83,1.91
2024-01-12,Trae Young,11.5,2.05,1.74,28.5,1.69,2.14,2.5,1.69,2.14
2024-01-12,Aaron Nesmith,,,,12.5,2.0,1.77,3.5,2.0,1.77
2024-01-12,Clint Capela,,,,12.5,1.91,1.83,10.5,1.74,2.05
2024-01-12,Jalen Smith,,,,11.5,1.8,1.95,6.5,1.91,1.83
2024-01-12,Myles Turner,,,,19.5,1.83,1.91,7.5,1.8,1.95
2024-01-12,Saddiq Bey,,,,13.5,1.91,1.83,6.5,2.1,1.71
2023-12-23,Devin Vassell,3.5,2.14,1.69,18.5,1.87,1.87,3.5,1.6,2.3
2023-12-23,Jeremy Sochan,4.5,2.2,1.67,11.5,1.91,1.83,6.5,2.0,1.77
2023-12-23,Keldon Johnson,3.5,1.67,2.2,18.5,1.87,1.87,6.5,1.77,2.0
2023-12-23,Malaki Branham,2.5,1.6,2.3,11.5,1.91,1.83,3.5,2.2,1.67
2023-12-23,Victor Wembanyama,3.5,2.0,1.77,18.5,1.91,1.83,11.5,1.77,2.0
2023-12-28,Brandon Ingram,5.5,1.67,2.2,23.5,1.8,1.95,4.5,1.69,2.14
2023-12-28,CJ McCollum,4.5,1.56,2.4,17.5,1.8,1.95,3.5,1.83,1.91
2023-12-28,Herbert Jones,2.5,2.0,1.77,8.5,1.77,2.0,3.5,1.87,1.87
2023-12-28,Jonas Valanciunas,2.5,2.2,1.67,15.5,1.91,1.83,10.5,1.8,1.95
2023-12-28,Zion Williamson,4.5,2.0,1.77,23.5,1.8,1.95,6.5,1.77,2.0
2023-12-28,Lauri Markkanen,,,,24.5,1.87,1.87,7.5,1.83,1.91
2024-01-10,Aaron Gordon,2.5,1.77,2.0,14.5,2.0,1.77,6.5,2.1,1.71
2024-01-10,Collin Sexton,3.5,1.74,2.05,17.5,1.91,1.83,2.5,2.3,1.6
2024-01-10,Jamal Murray,6.5,1.74,2.05,23.5,1.87,1.87,3.5,1.8,1.95
2024-01-10,Kentavious Caldwell-Pope,2.5,2.0,1.77,9.5,2.0,1.77,2.5,2.0,1.77
2024-01-10,Kris Dunn,5.5,2.2,1.67,,,,2.5,1.62,2.24
2024-01-10,Nikola Jokic,9.5,1.83,1.91,24.5,1.8,1.95,10.5,1.67,2.2
2024-01-10,John Collins,,,,13.5,1.95,1.8,5.5,1.83,1.91
2024-01-10,Lauri Markkanen,,,,21.5,1.77,2.0,7.5,2.0,1.77
2024-01-10,Michael Porter Jr.,,,,16.5,1.87,1.87,6.5,2.1,1.71
2024-01-10,Simone Fontecchio,,,,8.5,2.0,1.77,3.5,2.3,1.6
2024-01-01,Bam Adebayo,4.5,1.83,1.94,22.5,1.87,1.9,10.5,2.02,1.77
2024-01-01,Tyler Herro,5.5,2.18,1.68,23.5,1.83,1.96,4.5,1.68,2.16
2024-01-01,Jaime Jaquez Jr.,2.5,1.58,2.34,16.5,1.9,1.87,4.5,1.82,1.96
2024-01-09,Anthony Edwards,4.5,1.74,2.05,30.5,1.95,1.8,4.5,1.67,2.2
2024-01-09,Goga Bitadze,2.5,2.4,1.56,8.5,1.8,1.95,7.5,1.95,1.8
2024-01-09,Jalen Suggs,2.5,1.6,2.3,15.5,1.91,1.83,3.5,1.95,1.8
2024-01-09,Karl-Anthony Towns,2.5,1.71,2.1,21.5,1.83,1.91,8.5,1.91,1.83
2024-01-09,Mike Conley,6.5,1.8,1.95,10.5,1.83,1.91,2.5,2.3,1.6
2024-01-09,Paolo Banchero,5.5,1.91,1.83,28.5,1.87,1.87,7.5,1.77,2.0
2024-01-09,Jaden McDaniels,,,,11.5,2.0,1.77,2.5,1.6,2.3
2024-01-09,Rudy Gobert,,,,12.5,1.91,1.83,11.5,1.71,2.1
2023-12-23,Anthony Davis,2.5,2.14,1.69,28.5,1.77,2.0,14.5,2.0,1.77
2023-12-23,Chet Holmgren,2.5,2.3,1.6,17.5,1.83,1.91,8.5,1.67,2.2
2023-12-23,Jalen Williams,3.5,1.62,2.24,16.5,1.83,1.91,4.5,2.2,1.67
2023-12-23,LeBron James,8.5,2.05,1.74,26.5,1.95,1.8,8.5,1.77,2.0
2023-12-23,Shai Gilgeous-Alexander,7.5,2.14,1.69,33.5,1.71,2.1,5.5,1.87,1.87
2023-12-23,Luguentz Dort,,,,12.5,2.0,1.77,4.5,1.91,1.83
2024-01-09,Bojan Bogdanovic,2.5,1.57,2.35,21.5,1.91,1.83,3.5,1.71,2.1
2024-01-09,De'Aaron Fox,5.5,1.69,2.14,27.5,1.95,1.8,4.5,2.14,1.69
2024-01-09,Domantas Sabonis,7.5,1.71,2.1,23.5,1.91,1.83,13.5,1.74,2.05
2024-01-09,Jaden Ivey,4.5,1.77,2.0,15.5,1.77,2.0,3.5,2.05,1.74
2024-01-09,Jalen Duren,2.5,2.24,1.62,13.5,1.83,1.91,11.5,1.87,1.87
2024-01-09,Killian Hayes,5.5,1.67,2.2,10.5,1.83,1.91,2.5,1.77,2.0
2024-01-09,Harrison Barnes,,,,10.5,1.95,1.8,2.5,1.6,2.3
2024-01-09,Isaiah Livers,,,,8.5,1.77,2.0,3.5,2.0,1.77
2024-01-09,Keegan Murray,,,,15.5,1.91,1.83,6.5,2.05,1.74
2023-12-31,Devin Vassell,3.5,1.95,1.8,18.5,1.83,1.91,3.5,1.69,2.14
2023-12-31,Jaylen Brown,3.5,1.62,2.24,23.5,1.95,1.8,5.5,1.8,1.95
2023-12-31,Jayson Tatum,4.5,1.62,2.24,26.5,1.77,2.0,8.5,1.77,2.0
2023-12-31,Jeremy Sochan,3.5,1.69,2.14,10.5,1.77,2.0,6.5,2.1,1.71
2023-12-31,Malaki Branham,3.5,2.1,1.71,10.5,1.91,1.83,3.5,2.14,1.69
2023-12-31,Victor Wembanyama,2.5,1.6,2.3,16.5,1.91,1.83,8.5,1.71,2.1
2023-12-31,Kristaps Porzingis,,,,20.5,1.95,1.8,8.5,1.95,1.8
2023-12-26,DeMar DeRozan,6.5,2.05,1.74,25.5,1.95,1.8,4.5,1.8,1.95
2023-12-26,Nikola Vucevic,3.5,2.1,1.71,19.5,1.91,1.83,11.5,1.87,1.87
2023-12-26,Trae Young,10.5,1.83,1.91,28.5,1.74,2.05,3.5,2.05,1.74
2023-12-26,Clint Capela,,,,13.5,1.95,1.8,10.5,1.69,2.14
