Player,team,Rk,G,Date,Age,Tm,Unnamed: 7,Opp,Unnamed: 9,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Points_Running_Avg,Rebounds_Running_Avg,Assists_Running_Avg,Steals_Running_Avg,Blocks_Running_Avg,Points_Diff,Rebounds_Diff,Assists_Diff,Steals_Diff,Blocks_Diff
Jalen Green,HOU,67,61.0,2023-03-11,21-030,HOU,,CHI,L (-8),1,35:00,7.0,14.0,0.5,3.0,7.0,0.429,1.0,3.0,0.333,0.0,2.0,2.0,7.0,1.0,0.0,4.0,1.0,18.0,12.3,-4.0,21.689,3.77,3.623,0.738,0.279,-3.689,-1.77,3.377,0.262,-0.279
Jalen Green,HOU,68,62.0,2023-03-13,21-032,HOU,,BOS,W (+2),1,40:28,8.0,29.0,0.276,2.0,8.0,0.25,10.0,11.0,0.909,3.0,4.0,7.0,3.0,2.0,0.0,3.0,4.0,28.0,13.3,2.0,21.79,3.823,3.613,0.758,0.274,6.21,3.177,-0.613,1.242,-0.274
Jalen Green,HOU,69,63.0,2023-03-15,21-034,HOU,,LAL,W (+4),1,37:54,4.0,13.0,0.308,2.0,6.0,0.333,1.0,2.0,0.5,2.0,4.0,6.0,1.0,1.0,0.0,3.0,3.0,11.0,3.2,0.0,21.619,3.857,3.571,0.762,0.27,-10.619,2.143,-2.571,0.238,-0.27
Jalen Green,HOU,70,64.0,2023-03-17,21-036,HOU,,NOP,W (+2),1,40:25,10.0,20.0,0.5,1.0,7.0,0.143,4.0,6.0,0.667,2.0,5.0,7.0,6.0,1.0,0.0,1.0,3.0,25.0,20.1,3.0,21.672,3.906,3.609,0.766,0.266,3.328,3.094,2.391,0.234,-0.266
Jalen Green,HOU,71,65.0,2023-03-19,21-038,HOU,,NOP,L (-10),1,39:19,11.0,22.0,0.5,4.0,9.0,0.444,14.0,14.0,1.0,1.0,3.0,4.0,1.0,1.0,0.0,2.0,2.0,40.0,29.5,-6.0,21.954,3.908,3.569,0.769,0.262,18.046,0.092,-2.569,0.231,-0.262
Jalen Green,HOU,72,66.0,2023-03-20,21-039,HOU,,GSW,L (-13),1,40:57,7.0,19.0,0.368,3.0,7.0,0.429,3.0,3.0,1.0,0.0,3.0,3.0,2.0,1.0,1.0,5.0,5.0,20.0,6.5,-9.0,21.924,3.894,3.545,0.773,0.273,-1.924,-0.894,-1.545,0.227,0.727
Jalen Green,HOU,73,67.0,2023-03-22,21-041,HOU,@,MEM,L (-5),1,37:14,10.0,18.0,0.556,3.0,6.0,0.5,9.0,9.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,32.0,26.0,-1.0,22.075,3.881,3.537,0.761,0.269,9.925,-0.881,-0.537,-0.761,-0.269
Jalen Green,HOU,74,68.0,2023-03-24,21-043,HOU,@,MEM,L (-37),1,30:13,6.0,15.0,0.4,0.0,3.0,0.0,1.0,2.0,0.5,1.0,1.0,2.0,5.0,1.0,0.0,1.0,0.0,13.0,9.0,-26.0,21.941,3.853,3.559,0.765,0.265,-8.941,-1.853,1.441,0.235,-0.265
Jalen Green,HOU,75,69.0,2023-03-26,21-045,HOU,@,CLE,L (-17),1,35:16,10.0,17.0,0.588,5.0,11.0,0.455,5.0,6.0,0.833,0.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,30.0,24.4,-4.0,22.058,3.812,3.565,0.768,0.261,7.942,-2.812,0.435,0.232,-0.261
Jalen Green,HOU,76,70.0,2023-03-27,21-046,HOU,@,NYK,L (-22),1,34:42,4.0,11.0,0.364,1.0,5.0,0.2,10.0,12.0,0.833,0.0,3.0,3.0,4.0,1.0,0.0,2.0,0.0,19.0,14.8,-20.0,22.014,3.8,3.571,0.771,0.257,-3.014,-0.8,0.429,0.229,-0.257
Jalen Green,HOU,77,71.0,2023-03-29,21-048,HOU,@,BRK,L (-9),1,32:17,5.0,13.0,0.385,0.0,4.0,0.0,4.0,9.0,0.444,1.0,2.0,3.0,5.0,2.0,0.0,2.0,3.0,14.0,8.5,-12.0,21.901,3.789,3.592,0.789,0.254,-7.901,-0.789,1.408,1.211,-0.254
Jalen Green,HOU,78,72.0,2023-03-31,21-050,HOU,,DET,W (+6),1,36:37,10.0,18.0,0.556,2.0,5.0,0.4,10.0,16.0,0.625,0.0,1.0,1.0,5.0,0.0,0.0,3.0,4.0,32.0,20.2,12.0,22.042,3.75,3.611,0.778,0.25,9.958,-2.75,1.389,-0.778,-0.25
Jalen Green,HOU,79,73.0,2023-04-02,21-052,HOU,,LAL,L (-25),1,40:19,7.0,21.0,0.333,2.0,7.0,0.286,8.0,8.0,1.0,1.0,2.0,3.0,7.0,0.0,0.0,2.0,3.0,24.0,15.1,-17.0,22.068,3.74,3.658,0.767,0.247,1.932,-0.74,3.342,-0.767,-0.247
Jalen Green,HOU,80,74.0,2023-04-04,21-054,HOU,,DEN,W (+21),1,38:44,12.0,27.0,0.444,4.0,8.0,0.5,4.0,4.0,1.0,1.0,5.0,6.0,4.0,1.0,0.0,3.0,0.0,32.0,20.9,27.0,22.203,3.77,3.662,0.77,0.243,9.797,2.23,0.338,0.23,-0.243
Jalen Green,HOU,81,75.0,2023-04-07,21-057,HOU,@,CHO,W (+3),1,38:49,9.0,22.0,0.409,3.0,8.0,0.375,5.0,7.0,0.714,1.0,2.0,3.0,6.0,1.0,0.0,3.0,1.0,26.0,16.5,-1.0,22.253,3.76,3.693,0.773,0.24,3.747,-0.76,2.307,0.227,-0.24
Jalen Green,HOU,82,76.0,2023-04-09,21-059,HOU,@,WAS,W (+5),1,27:09,5.0,11.0,0.455,1.0,3.0,0.333,3.0,4.0,0.75,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,14.0,12.3,3.0,22.145,3.737,3.697,0.776,0.237,-8.145,-1.737,0.303,0.224,-0.237
Jabari Smith Jr.,HOU,1,1.0,2022-10-19,19-159,HOU,@,ATL,L (-10),1,32:54,6.0,17.0,0.353,3.0,11.0,0.273,2.0,2.0,1.0,1.0,6.0,7.0,1.0,0.0,0.0,0.0,4.0,17.0,9.1,-9.0,17.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jabari Smith Jr.,HOU,2,2.0,2022-10-21,19-161,HOU,,MEM,L (-7),1,34:35,3.0,14.0,0.214,2.0,8.0,0.25,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,5.0,10.0,2.2,-31.0,13.5,4.0,1.0,0.0,1.0,-3.5,-3.0,0.0,0.0,1.0
Jabari Smith Jr.,HOU,3,3.0,2022-10-22,19-162,HOU,@,MIL,L (-20),1,27:36,5.0,15.0,0.333,3.0,7.0,0.429,0.0,0.0,,2.0,9.0,11.0,1.0,0.0,2.0,0.0,3.0,13.0,9.5,-11.0,13.333,6.333,1.0,0.0,1.333,-0.333,4.667,0.0,0.0,0.667
Jabari Smith Jr.,HOU,4,4.0,2022-10-24,19-164,HOU,,UTA,W (+6),1,33:51,6.0,10.0,0.6,3.0,5.0,0.6,6.0,6.0,1.0,3.0,6.0,9.0,2.0,0.0,3.0,1.0,5.0,21.0,20.8,2.0,15.25,7.0,1.25,0.0,1.75,5.75,2.0,0.75,0.0,1.25
Jabari Smith Jr.,HOU,5,5.0,2022-10-26,19-166,HOU,@,UTA,L (-8),1,32:13,3.0,10.0,0.3,2.0,6.0,0.333,2.0,4.0,0.5,1.0,8.0,9.0,0.0,1.0,0.0,2.0,4.0,10.0,3.9,-3.0,14.2,7.4,1.0,0.2,1.4,-4.2,1.6,-1.0,0.8,-1.4
Jabari Smith Jr.,HOU,6,6.0,2022-10-28,19-168,HOU,@,POR,L (-14),1,32:13,4.0,13.0,0.308,2.0,5.0,0.4,2.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,12.0,4.9,-10.0,13.833,6.5,1.0,0.333,1.333,-1.833,-4.5,0.0,0.667,-0.333
Jabari Smith Jr.,HOU,7,7.0,2022-10-30,19-170,HOU,@,PHO,L (-15),1,25:03,2.0,8.0,0.25,2.0,6.0,0.333,2.0,2.0,1.0,0.0,7.0,7.0,0.0,0.0,1.0,2.0,3.0,8.0,2.8,-13.0,13.0,6.571,0.857,0.286,1.286,-5.0,0.429,-0.857,-0.286,-0.286
Jabari Smith Jr.,HOU,8,8.0,2022-10-31,19-171,HOU,@,LAC,L (-2),1,30:19,2.0,8.0,0.25,0.0,3.0,0.0,0.0,0.0,,1.0,4.0,5.0,1.0,0.0,1.0,2.0,2.0,4.0,-0.3,-2.0,11.875,6.375,0.875,0.25,1.25,-7.875,-1.375,0.125,-0.25,-0.25
Jabari Smith Jr.,HOU,9,9.0,2022-11-02,19-173,HOU,,LAC,L (-8),1,26:51,1.0,10.0,0.1,0.0,5.0,0.0,0.0,0.0,,1.0,3.0,4.0,0.0,0.0,1.0,2.0,2.0,2.0,-5.1,-6.0,10.778,6.111,0.778,0.222,1.222,-8.778,-2.111,-0.778,-0.222,-0.222
Jabari Smith Jr.,HOU,11,10.0,2022-11-07,19-178,HOU,@,ORL,W (+7),1,21:53,1.0,4.0,0.25,1.0,4.0,0.25,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,3.0,4.0,3.0,-3.0,-4.0,10.0,5.6,0.8,0.2,1.1,-7.0,-4.6,0.2,-0.2,-1.1
Jabari Smith Jr.,HOU,12,11.0,2022-11-09,19-180,HOU,@,TOR,L (-7),1,30:44,4.0,11.0,0.364,2.0,8.0,0.25,5.0,6.0,0.833,2.0,8.0,10.0,0.0,0.0,0.0,1.0,4.0,15.0,9.7,-19.0,10.455,6.0,0.727,0.182,1.0,4.545,4.0,-0.727,-0.182,-1.0
Jabari Smith Jr.,HOU,13,12.0,2022-11-12,19-183,HOU,@,NOP,L (-13),1,27:45,4.0,10.0,0.4,0.0,2.0,0.0,1.0,2.0,0.5,6.0,9.0,15.0,2.0,0.0,2.0,1.0,4.0,9.0,10.3,-21.0,10.333,6.75,0.833,0.167,1.083,-1.333,8.25,1.167,-0.167,0.917
Jabari Smith Jr.,HOU,14,13.0,2022-11-14,19-185,HOU,,LAC,L (-16),1,28:31,2.0,6.0,0.333,2.0,4.0,0.5,1.0,2.0,0.5,1.0,5.0,6.0,1.0,3.0,0.0,0.0,3.0,7.0,7.9,-14.0,10.077,6.692,0.846,0.385,1.0,-3.077,-0.692,0.154,2.615,-1.0
Jabari Smith Jr.,HOU,15,14.0,2022-11-16,19-187,HOU,@,DAL,W (+9),1,30:08,3.0,10.0,0.3,2.0,5.0,0.4,2.0,2.0,1.0,1.0,8.0,9.0,0.0,0.0,2.0,0.0,4.0,10.0,7.1,-3.0,10.071,6.857,0.786,0.357,1.071,-0.071,2.143,-0.786,-0.357,0.929
Jabari Smith Jr.,HOU,16,15.0,2022-11-18,19-189,HOU,,IND,L (-8),1,36:22,4.0,14.0,0.286,2.0,8.0,0.25,2.0,2.0,1.0,1.0,7.0,8.0,1.0,0.0,2.0,2.0,4.0,12.0,5.1,-2.0,10.2,6.933,0.8,0.333,1.133,1.8,1.067,0.2,-0.333,0.867
Jabari Smith Jr.,HOU,17,16.0,2022-11-20,19-191,HOU,,GSW,L (-7),1,32:23,8.0,14.0,0.571,3.0,9.0,0.333,3.0,4.0,0.75,1.0,6.0,7.0,1.0,0.0,0.0,2.0,2.0,22.0,15.4,-14.0,10.938,6.938,0.812,0.312,1.062,11.062,0.062,0.188,-0.312,-1.062
Jabari Smith Jr.,HOU,18,17.0,2022-11-25,19-196,HOU,,ATL,W (+6),1,38:03,6.0,17.0,0.353,5.0,11.0,0.455,4.0,4.0,1.0,2.0,7.0,9.0,1.0,1.0,1.0,0.0,3.0,21.0,16.2,14.0,11.529,7.059,0.824,0.353,1.059,9.471,1.941,0.176,0.647,-0.059
Jabari Smith Jr.,HOU,19,18.0,2022-11-26,19-197,HOU,,OKC,W (+13),1,31:25,5.0,11.0,0.455,3.0,8.0,0.375,2.0,2.0,1.0,2.0,11.0,13.0,0.0,0.0,1.0,1.0,1.0,15.0,13.3,23.0,11.722,7.389,0.778,0.333,1.056,3.278,5.611,-0.778,-0.333,-0.056
Jabari Smith Jr.,HOU,20,19.0,2022-11-28,19-199,HOU,@,DEN,L (-16),1,17:26,3.0,4.0,0.75,3.0,4.0,0.75,0.0,0.0,,1.0,2.0,3.0,1.0,0.0,0.0,1.0,3.0,9.0,7.2,-2.0,11.579,7.158,0.789,0.316,1.0,-2.579,-4.158,0.211,-0.316,-1.0
Jabari Smith Jr.,HOU,21,20.0,2022-11-30,19-201,HOU,@,DEN,L (-20),1,31:00,5.0,12.0,0.417,3.0,6.0,0.5,0.0,0.0,,0.0,4.0,4.0,2.0,1.0,1.0,1.0,4.0,13.0,8.3,-15.0,11.65,7.0,0.85,0.35,1.0,1.35,-3.0,1.15,0.65,0.0
Jabari Smith Jr.,HOU,22,21.0,2022-12-02,19-203,HOU,@,PHO,W (+1),1,30:26,7.0,12.0,0.583,3.0,5.0,0.6,0.0,0.0,,0.0,6.0,6.0,0.0,1.0,1.0,0.0,0.0,17.0,14.9,-5.0,11.905,6.952,0.81,0.381,1.0,5.095,-0.952,-0.81,0.619,0.0
Jabari Smith Jr.,HOU,23,22.0,2022-12-03,19-204,HOU,@,GSW,L (-19),1,22:53,3.0,7.0,0.429,0.0,2.0,0.0,0.0,0.0,,2.0,3.0,5.0,0.0,0.0,0.0,3.0,3.0,6.0,0.4,-32.0,11.636,6.864,0.773,0.364,0.955,-5.636,-1.864,-0.773,-0.364,-0.955
Jabari Smith Jr.,HOU,24,23.0,2022-12-05,19-206,HOU,,PHI,W (+9),1,39:09,3.0,8.0,0.375,3.0,6.0,0.5,7.0,9.0,0.778,0.0,11.0,11.0,0.0,0.0,1.0,1.0,5.0,16.0,11.8,8.0,11.826,7.043,0.739,0.348,0.957,4.174,3.957,-0.739,-0.348,0.043
Jabari Smith Jr.,HOU,25,24.0,2022-12-08,19-209,HOU,@,SAS,L (-9),1,34:10,9.0,13.0,0.692,4.0,7.0,0.571,1.0,2.0,0.5,0.0,4.0,4.0,0.0,0.0,1.0,2.0,3.0,23.0,15.8,-20.0,12.292,6.917,0.708,0.333,0.958,10.708,-2.917,-0.708,-0.333,0.042
Jabari Smith Jr.,HOU,26,25.0,2022-12-11,19-212,HOU,,MIL,W (+5),1,34:54,1.0,9.0,0.111,0.0,4.0,0.0,4.0,4.0,1.0,2.0,8.0,10.0,2.0,3.0,1.0,2.0,4.0,6.0,5.4,13.0,12.04,7.04,0.76,0.44,0.96,-6.04,2.96,1.24,2.56,0.04
Jabari Smith Jr.,HOU,27,26.0,2022-12-13,19-214,HOU,,PHO,W (+14),1,29:15,4.0,5.0,0.8,3.0,3.0,1.0,3.0,4.0,0.75,0.0,8.0,8.0,0.0,0.0,1.0,2.0,5.0,14.0,10.8,13.0,12.115,7.077,0.731,0.423,0.962,1.885,0.923,-0.731,-0.423,0.038
Jabari Smith Jr.,HOU,28,27.0,2022-12-15,19-216,HOU,,MIA,L (-3),1,32:18,6.0,14.0,0.429,1.0,7.0,0.143,2.0,3.0,0.667,2.0,9.0,11.0,1.0,1.0,0.0,1.0,2.0,15.0,11.2,-7.0,12.222,7.222,0.741,0.444,0.926,2.778,3.778,0.259,0.556,-0.926
Jabari Smith Jr.,HOU,29,28.0,2022-12-17,19-218,HOU,,POR,L (-12),1,24:49,3.0,11.0,0.273,0.0,4.0,0.0,0.0,0.0,,1.0,3.0,4.0,0.0,0.0,1.0,2.0,0.0,6.0,-0.2,-16.0,12.0,7.107,0.714,0.429,0.929,-6.0,-3.107,-0.714,-0.429,0.071
Jabari Smith Jr.,HOU,30,29.0,2022-12-19,19-220,HOU,,SAS,L (-19),1,30:26,4.0,14.0,0.286,0.0,4.0,0.0,1.0,1.0,1.0,3.0,5.0,8.0,1.0,1.0,1.0,2.0,1.0,9.0,4.4,-22.0,11.897,7.138,0.724,0.448,0.931,-2.897,0.862,0.276,0.552,0.069
Jabari Smith Jr.,HOU,31,30.0,2022-12-21,19-222,HOU,,ORL,L (-6),1,27:44,4.0,11.0,0.364,2.0,5.0,0.4,0.0,0.0,,0.0,5.0,5.0,0.0,1.0,3.0,2.0,4.0,10.0,4.9,9.0,11.833,7.067,0.7,0.467,1.0,-1.833,-2.067,-0.7,0.533,2.0
Jabari Smith Jr.,HOU,32,31.0,2022-12-23,19-224,HOU,,DAL,L (-6),1,33:43,10.0,17.0,0.588,3.0,8.0,0.375,1.0,1.0,1.0,1.0,9.0,10.0,3.0,0.0,1.0,1.0,4.0,24.0,19.7,4.0,12.226,7.161,0.774,0.452,1.0,11.774,2.839,2.226,-0.452,0.0
Jabari Smith Jr.,HOU,33,32.0,2022-12-26,19-227,HOU,@,CHI,W (+15),1,30:48,6.0,14.0,0.429,1.0,6.0,0.167,0.0,0.0,,3.0,5.0,8.0,2.0,2.0,2.0,1.0,1.0,13.0,12.6,15.0,12.25,7.188,0.812,0.5,1.031,0.75,0.812,1.188,1.5,0.969
Jabari Smith Jr.,HOU,34,33.0,2022-12-27,19-228,HOU,@,BOS,L (-24),1,28:51,2.0,10.0,0.2,2.0,7.0,0.286,0.0,0.0,,2.0,7.0,9.0,2.0,0.0,0.0,4.0,2.0,6.0,-0.1,-12.0,12.061,7.242,0.848,0.485,1.0,-6.061,1.758,1.152,-0.485,-1.0
Jabari Smith Jr.,HOU,35,34.0,2022-12-29,19-230,HOU,@,DAL,L (-15),1,27:26,7.0,13.0,0.538,0.0,4.0,0.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,0.0,1.0,2.0,16.0,11.6,-13.0,12.176,7.147,0.853,0.5,0.971,3.824,-3.147,0.147,0.5,-0.971
Jabari Smith Jr.,HOU,36,35.0,2022-12-31,19-232,HOU,,NYK,L (-20),1,19:33,3.0,8.0,0.375,3.0,6.0,0.5,1.0,2.0,0.5,0.0,2.0,2.0,1.0,0.0,0.0,1.0,4.0,10.0,3.9,-12.0,12.114,7.0,0.857,0.486,0.943,-2.114,-5.0,0.143,-0.486,-0.943
Jabari Smith Jr.,HOU,37,36.0,2023-01-02,19-234,HOU,,DAL,L (-5),1,32:26,4.0,9.0,0.444,1.0,4.0,0.25,2.0,3.0,0.667,0.0,5.0,5.0,2.0,0.0,2.0,0.0,4.0,11.0,8.6,-6.0,12.083,6.944,0.889,0.472,0.972,-1.083,-1.944,1.111,-0.472,1.028
Jabari Smith Jr.,HOU,38,37.0,2023-01-04,19-236,HOU,@,NOP,L (-11),1,30:59,3.0,10.0,0.3,2.0,8.0,0.25,6.0,8.0,0.75,1.0,12.0,13.0,1.0,2.0,1.0,1.0,3.0,14.0,12.9,-1.0,12.135,7.108,0.892,0.514,0.973,1.865,5.892,0.108,1.486,0.027
Jabari Smith Jr.,HOU,39,38.0,2023-01-05,19-237,HOU,,UTA,L (-17),1,20:04,1.0,5.0,0.2,1.0,4.0,0.25,0.0,0.0,,0.0,5.0,5.0,1.0,0.0,0.0,3.0,4.0,3.0,-2.5,-19.0,11.895,7.053,0.895,0.5,0.947,-8.895,-2.053,0.105,-0.5,-0.947
Jabari Smith Jr.,HOU,40,39.0,2023-01-08,19-240,HOU,,MIN,L (-8),1,31:52,4.0,12.0,0.333,0.0,5.0,0.0,1.0,2.0,0.5,1.0,5.0,6.0,2.0,3.0,1.0,1.0,3.0,9.0,6.9,-8.0,11.821,7.026,0.923,0.564,0.949,-2.821,-1.026,1.077,2.436,0.051
Jabari Smith Jr.,HOU,41,40.0,2023-01-11,19-243,HOU,@,SAC,L (-20),1,28:12,3.0,8.0,0.375,0.0,3.0,0.0,2.0,2.0,1.0,2.0,7.0,9.0,0.0,1.0,0.0,2.0,3.0,8.0,4.9,-7.0,11.725,7.075,0.9,0.575,0.925,-3.725,1.925,-0.9,0.425,-0.925
Jabari Smith Jr.,HOU,42,41.0,2023-01-13,19-245,HOU,@,SAC,L (-25),1,34:18,11.0,20.0,0.55,2.0,7.0,0.286,3.0,3.0,1.0,3.0,5.0,8.0,1.0,0.0,3.0,0.0,2.0,27.0,23.0,-20.0,12.098,7.098,0.902,0.561,0.976,14.902,0.902,0.098,-0.561,2.024
Jabari Smith Jr.,HOU,43,42.0,2023-01-15,19-247,HOU,@,LAC,L (-21),1,30:15,5.0,15.0,0.333,2.0,6.0,0.333,0.0,2.0,0.0,0.0,5.0,5.0,2.0,1.0,0.0,1.0,2.0,12.0,4.8,-11.0,12.095,7.048,0.929,0.571,0.952,-0.095,-2.048,1.071,0.429,-0.952
Jabari Smith Jr.,HOU,44,43.0,2023-01-16,19-248,HOU,@,LAL,L (-8),1,28:28,5.0,11.0,0.455,1.0,4.0,0.25,3.0,4.0,0.75,1.0,3.0,4.0,4.0,0.0,0.0,1.0,5.0,14.0,9.3,-15.0,12.14,6.977,1.0,0.558,0.93,1.86,-2.977,3.0,-0.558,-0.93
Jabari Smith Jr.,HOU,45,44.0,2023-01-18,19-250,HOU,,CHO,L (-5),1,22:43,3.0,7.0,0.429,0.0,3.0,0.0,2.0,2.0,1.0,0.0,5.0,5.0,1.0,0.0,1.0,2.0,0.0,8.0,5.2,1.0,12.045,6.932,1.0,0.545,0.932,-4.045,-1.932,0.0,-0.545,0.068
Jabari Smith Jr.,HOU,48,45.0,2023-01-25,19-257,HOU,,WAS,L (-5),1,29:26,2.0,10.0,0.2,0.0,5.0,0.0,2.0,3.0,0.667,1.0,6.0,7.0,2.0,0.0,1.0,2.0,3.0,6.0,0.8,1.0,11.911,6.933,1.022,0.533,0.933,-5.911,0.067,0.978,-0.533,0.067
Jabari Smith Jr.,HOU,49,46.0,2023-01-26,19-258,HOU,,CLE,L (-18),1,19:05,6.0,9.0,0.667,0.0,1.0,0.0,2.0,5.0,0.4,0.0,5.0,5.0,1.0,0.0,2.0,4.0,4.0,14.0,6.9,-11.0,11.957,6.891,1.022,0.522,0.957,2.043,-1.891,-0.022,-0.522,1.043
Jabari Smith Jr.,HOU,50,47.0,2023-01-28,19-260,HOU,@,DET,W (+3),1,33:34,2.0,12.0,0.167,0.0,3.0,0.0,3.0,4.0,0.75,2.0,10.0,12.0,2.0,2.0,3.0,0.0,2.0,7.0,8.1,9.0,11.851,7.0,1.043,0.553,1.0,-4.851,5.0,0.957,1.447,2.0
Jabari Smith Jr.,HOU,51,48.0,2023-02-01,19-264,HOU,,OKC,W (+6),1,26:36,3.0,8.0,0.375,1.0,3.0,0.333,2.0,2.0,1.0,2.0,5.0,7.0,0.0,0.0,1.0,3.0,3.0,9.0,4.0,6.0,11.792,7.0,1.021,0.542,1.0,-2.792,0.0,-1.021,-0.542,0.0
Jabari Smith Jr.,HOU,52,49.0,2023-02-03,19-266,HOU,,TOR,L (-6),1,32:54,4.0,9.0,0.444,2.0,3.0,0.667,4.0,5.0,0.8,1.0,7.0,8.0,3.0,0.0,0.0,3.0,2.0,14.0,10.0,8.0,11.837,7.02,1.061,0.531,0.98,2.163,0.98,1.939,-0.531,-0.98
Jabari Smith Jr.,HOU,53,50.0,2023-02-04,19-267,HOU,@,OKC,L (-32),1,31:27,4.0,8.0,0.5,1.0,3.0,0.333,2.0,3.0,0.667,0.0,3.0,3.0,2.0,0.0,0.0,3.0,3.0,11.0,4.7,-37.0,11.82,6.94,1.08,0.52,0.96,-0.82,-3.94,0.92,-0.52,-0.96
Jabari Smith Jr.,HOU,54,51.0,2023-02-06,19-269,HOU,,SAC,L (-20),1,34:52,5.0,15.0,0.333,1.0,6.0,0.167,2.0,2.0,1.0,1.0,4.0,5.0,2.0,0.0,0.0,1.0,1.0,13.0,6.4,-17.0,11.843,6.902,1.098,0.51,0.941,1.157,-1.902,0.902,-0.51,-0.941
Jabari Smith Jr.,HOU,55,52.0,2023-02-08,19-271,HOU,,SAC,L (-2),1,31:56,3.0,6.0,0.5,0.0,2.0,0.0,3.0,4.0,0.75,1.0,5.0,6.0,4.0,0.0,2.0,0.0,2.0,9.0,11.2,0.0,11.788,6.885,1.154,0.5,0.962,-2.788,-0.885,2.846,-0.5,1.038
Jabari Smith Jr.,HOU,56,53.0,2023-02-10,19-273,HOU,@,MIA,L (-2),1,34:05,8.0,16.0,0.5,3.0,9.0,0.333,3.0,3.0,1.0,2.0,6.0,8.0,1.0,0.0,1.0,0.0,5.0,22.0,16.6,-3.0,11.981,6.906,1.151,0.491,0.962,10.019,1.094,-0.151,-0.491,0.038
Jabari Smith Jr.,HOU,57,54.0,2023-02-13,19-276,HOU,@,PHI,L (-19),1,36:17,3.0,14.0,0.214,1.0,4.0,0.25,3.0,3.0,1.0,6.0,6.0,12.0,2.0,0.0,0.0,5.0,1.0,10.0,3.4,-20.0,11.944,7.0,1.167,0.481,0.944,-1.944,5.0,0.833,-0.481,-0.944
Jabari Smith Jr.,HOU,58,55.0,2023-02-15,19-278,HOU,@,OKC,L (-37),1,29:01,4.0,8.0,0.5,2.0,4.0,0.5,5.0,6.0,0.833,2.0,7.0,9.0,2.0,2.0,2.0,2.0,3.0,15.0,15.7,-26.0,12.0,7.036,1.182,0.509,0.964,3.0,1.964,0.818,1.491,1.036
Jabari Smith Jr.,HOU,59,56.0,2023-02-24,19-287,HOU,@,GSW,L (-15),1,34:04,4.0,16.0,0.25,1.0,6.0,0.167,4.0,4.0,1.0,3.0,6.0,9.0,1.0,0.0,0.0,1.0,2.0,13.0,6.2,-10.0,12.018,7.071,1.179,0.5,0.946,0.982,1.929,-0.179,-0.5,-0.946
Jabari Smith Jr.,HOU,60,57.0,2023-02-26,19-289,HOU,@,POR,L (-17),1,37:38,3.0,11.0,0.273,0.0,4.0,0.0,3.0,6.0,0.5,2.0,6.0,8.0,4.0,1.0,2.0,2.0,3.0,9.0,6.5,-27.0,11.965,7.088,1.228,0.509,0.965,-2.965,0.912,2.772,0.491,1.035
Jabari Smith Jr.,HOU,61,58.0,2023-02-28,19-291,HOU,,DEN,L (-21),1,32:57,4.0,10.0,0.4,0.0,4.0,0.0,0.0,0.0,,1.0,5.0,6.0,1.0,0.0,2.0,0.0,2.0,8.0,6.1,-33.0,11.897,7.069,1.224,0.5,0.983,-3.897,-1.069,-0.224,-0.5,1.017
Jabari Smith Jr.,HOU,62,59.0,2023-03-01,19-292,HOU,,MEM,L (-14),1,20:59,2.0,7.0,0.286,0.0,2.0,0.0,0.0,0.0,,2.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,4.0,2.8,-16.0,11.763,7.051,1.22,0.492,0.966,-7.763,-1.051,-0.22,-0.492,-0.966
Jabari Smith Jr.,HOU,63,60.0,2023-03-04,19-295,HOU,@,SAS,W (+12),1,26:45,5.0,7.0,0.714,1.0,3.0,0.333,1.0,2.0,0.5,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,12.0,10.3,7.0,11.767,6.967,1.2,0.5,0.95,0.233,-4.967,-1.2,0.5,-0.95
Jabari Smith Jr.,HOU,64,61.0,2023-03-05,19-296,HOU,,SAS,W (+32),1,26:49,3.0,6.0,0.5,1.0,2.0,0.5,4.0,4.0,1.0,0.0,4.0,4.0,2.0,0.0,0.0,2.0,5.0,11.0,6.6,21.0,11.754,6.918,1.213,0.492,0.934,-0.754,-2.918,0.787,-0.492,-0.934
Jabari Smith Jr.,HOU,65,62.0,2023-03-07,19-298,HOU,,BRK,L (-22),1,31:49,6.0,13.0,0.462,3.0,7.0,0.429,0.0,0.0,,3.0,5.0,8.0,0.0,0.0,0.0,2.0,2.0,15.0,9.1,-12.0,11.806,6.935,1.194,0.484,0.919,3.194,1.065,-1.194,-0.484,-0.919
